f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,target
71,99,76,71,94,0,0,0,0,52,11,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,1
74,130,83,71,94,19,44,3,0,0,0,0,0,38,21,0,0,0,0,0,0,0,0,0,0,0,0
113,93,77,71,94,0,0,6,56,0,57,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,84,125,71,94,1,1,0,0,24,21,0,0,0,0,0,11,31,0,0,0,0,0,0,0,0,0
72,80,76,71,94,0,37,9,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,113,76,71,94,0,0,18,49,0,0,0,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0
114,77,76,72,96,0,31,31,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130,77,76,71,94,0,46,0,55,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,121,76,71,94,0,0,0,0,1,65,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,104,76,71,94,1,65,0,0,0,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,120,113,77,94,0,2,1,0,0,0,0,0,1,57,0,0,3,16,0,0,0,0,0,0,0,0
65,77,81,74,94,0,9,37,5,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1
20,77,76,103,124,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,12,26,0,0,0
47,158,82,71,94,2,1,0,0,0,10,51,0,42,17,0,0,0,0,0,0,0,0,0,0,0,0
96,95,76,71,94,0,0,0,0,33,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,77,78,79,96,5,45,19,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,1
136,77,76,71,94,0,37,44,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,77,76,71,94,0,44,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,101,118,71,94,1,44,5,0,0,0,0,0,0,0,41,16,0,0,0,0,0,0,0,0,0,0
44,94,76,71,94,2,3,1,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,77,81,71,94,0,0,14,32,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1
124,110,76,71,94,0,0,0,37,25,46,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,78,76,71,94,0,0,0,0,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,96,76,71,94,9,37,0,0,0,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,81,76,71,94,0,0,0,0,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,77,76,71,94,0,0,41,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,100,76,71,94,0,0,0,6,56,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,90,76,71,94,0,42,5,0,0,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,77,76,71,94,16,63,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,80,76,71,94,2,1,0,41,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,83,76,71,94,50,12,1,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1
92,77,76,71,94,0,0,0,52,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,77,76,71,94,2,1,3,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,107,92,71,94,1,3,1,41,5,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,1
74,92,111,71,94,0,1,50,12,0,0,2,1,0,0,16,26,0,0,0,0,0,0,0,0,0,0
94,77,76,71,94,0,12,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,79,82,71,94,0,0,19,44,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,1
90,101,76,71,94,0,0,12,50,0,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,77,76,71,94,6,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,81,76,71,94,0,0,0,3,34,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,81,76,71,94,0,5,41,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,82,78,71,94,44,14,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1
117,77,76,71,94,56,25,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,87,77,71,94,50,12,0,4,2,3,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1
22,119,115,71,94,1,5,0,3,0,0,0,0,0,24,50,0,0,0,0,0,0,0,0,0,0,0
133,77,76,71,94,9,78,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,3,3,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,101,79,71,94,5,12,71,0,0,0,35,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0
39,105,76,71,94,0,0,0,7,3,0,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,77,76,71,94,42,40,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,89,77,72,94,0,0,0,31,31,38,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73,131,83,71,94,0,0,0,56,6,1,1,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0
65,111,77,73,94,0,28,18,0,0,0,0,37,7,0,0,0,0,0,0,2,0,0,0,0,0,0
104,79,76,71,94,0,49,5,0,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,77,76,71,94,0,1,2,112,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,77,76,71,94,3,0,46,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,77,76,71,94,50,32,0,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,77,76,71,94,0,0,36,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,123,76,71,94,0,0,0,0,0,0,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,77,76,71,94,14,32,0,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,106,76,71,94,28,18,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,77,77,78,100,0,0,12,50,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,1
53,83,76,102,125,0,1,2,0,21,25,0,0,0,0,0,0,0,0,0,0,0,11,27,0,0,0
67,77,76,71,94,20,33,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,77,76,71,94,0,0,39,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,77,76,71,94,0,0,14,63,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,78,76,71,94,0,0,13,56,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,106,113,73,94,0,32,14,0,0,1,1,0,0,2,56,0,0,0,1,1,0,0,0,0,0,0
75,77,76,71,97,0,1,0,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
200,77,76,71,94,25,37,0,81,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,95,76,71,94,24,56,4,1,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,100,76,71,94,0,1,47,0,0,36,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,77,76,71,94,0,33,16,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,106,86,72,94,0,0,0,0,0,6,56,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0
76,77,77,74,94,0,0,25,40,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
173,77,76,71,94,25,56,49,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,127,102,71,94,0,0,0,1,1,6,55,0,0,5,38,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,52,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,90,123,118,94,31,31,0,0,0,51,2,0,0,0,0,0,0,11,59,0,0,0,0,0,0,0
99,108,76,74,94,0,0,44,19,0,0,56,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
32,156,124,82,94,0,0,0,0,1,0,16,44,28,16,0,0,12,29,0,0,0,0,0,0,0,0
89,81,79,71,94,0,0,8,71,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
76,77,76,71,94,0,0,40,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,77,81,75,95,0,0,1,47,19,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,1
93,85,76,71,94,0,0,28,19,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,77,80,71,94,0,60,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
71,84,76,71,94,4,3,0,0,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,99,102,71,94,0,0,0,0,4,0,0,0,0,5,38,0,0,0,0,0,0,0,0,0,0,0
36,127,92,73,99,0,0,0,0,0,7,38,0,0,37,7,0,0,0,0,0,0,0,2,2,1,0
77,77,76,71,94,51,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,77,76,71,94,0,0,14,33,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,77,80,138,94,0,0,0,9,37,0,0,0,0,0,0,1,2,0,0,1,44,0,0,0,0,0
54,82,79,80,94,0,0,0,2,26,21,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1
68,82,83,72,94,0,0,1,2,40,22,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1
95,98,76,71,94,1,51,12,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,77,76,71,94,95,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,77,76,72,94,0,2,1,109,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121,89,85,71,94,0,0,44,21,17,46,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0
40,102,76,71,94,0,3,0,0,4,2,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,78,76,71,94,0,1,7,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,132,76,71,94,0,0,0,0,22,40,0,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,0,2,1,31,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,77,82,71,94,0,18,28,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1
88,77,82,71,94,32,47,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
32,115,76,71,94,3,0,11,1,0,0,0,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0
94,97,76,71,94,0,0,0,12,50,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,103,76,71,94,0,46,0,0,0,0,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,78,76,71,94,47,24,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,77,76,71,94,32,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,89,77,73,94,19,44,0,0,10,52,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
91,107,76,71,94,0,0,0,0,39,27,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,77,76,71,94,0,37,27,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,148,112,71,94,0,32,14,0,0,0,0,5,39,3,55,0,0,0,0,0,0,0,0,0,0,0
121,104,76,71,94,1,2,25,37,0,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,113,76,71,94,0,0,0,0,3,60,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,77,76,71,94,6,56,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,106,112,72,97,0,0,0,4,1,0,0,0,0,4,54,0,0,0,0,0,0,0,0,1,1,0
149,77,76,71,94,0,40,65,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,119,77,71,94,0,1,2,55,24,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0
51,87,76,72,95,0,0,1,3,5,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
126,160,88,71,94,16,63,0,0,0,12,65,0,21,38,0,0,0,0,0,0,0,0,0,0,0,0
38,77,76,71,94,0,0,2,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,111,87,71,94,0,46,0,43,19,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0
107,95,76,71,94,0,21,44,0,0,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,77,76,71,94,46,0,71,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,77,81,74,94,3,0,0,47,31,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1
70,77,76,78,97,0,0,0,0,59,3,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1
77,77,76,71,94,1,2,1,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,76,74,94,0,0,44,19,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
74,77,77,73,94,56,6,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
129,78,76,71,94,56,6,6,3,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,95,125,71,94,0,0,4,1,0,0,0,0,0,0,18,40,0,0,0,0,0,0,0,0,0,0
77,78,76,71,94,0,0,1,14,50,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,77,76,71,94,0,63,22,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,77,76,71,94,0,0,1,46,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,79,76,71,94,2,1,0,2,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,87,77,71,94,2,3,0,0,27,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
117,77,76,71,94,37,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,136,102,75,94,0,0,0,3,2,0,0,0,16,58,0,0,0,6,2,0,0,0,0,0,0,0
49,95,76,72,123,0,0,2,2,7,17,28,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0
74,77,82,85,94,1,2,62,0,0,0,0,0,0,0,0,0,0,2,4,4,4,0,0,0,0,1
97,99,76,71,94,0,4,1,56,6,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,82,76,71,94,0,24,32,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,145,76,71,94,0,0,39,10,0,0,0,22,53,0,0,0,0,0,0,0,0,0,0,0,0,0
86,106,76,71,94,0,0,12,43,0,0,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,80,80,71,94,0,1,44,6,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1
73,77,77,75,101,0,1,31,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,1
78,77,76,71,94,6,15,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,77,77,72,94,24,55,47,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
143,79,77,72,94,0,0,79,7,44,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65,79,77,72,94,0,0,46,1,2,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
65,77,76,71,94,28,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,110,76,71,94,0,2,1,5,18,6,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,77,76,72,99,12,50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
59,110,107,71,94,0,0,14,33,2,0,0,0,0,20,38,0,0,0,0,0,0,0,0,0,0,0
71,81,123,77,94,0,0,0,0,48,18,0,0,0,0,0,0,24,17,0,0,0,0,0,0,0,0
63,82,78,71,94,0,0,16,32,5,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1
59,115,77,71,94,0,0,2,0,0,28,52,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
72,77,108,94,95,0,0,0,44,19,0,0,0,0,0,0,0,0,21,20,0,0,0,1,0,0,0
118,98,76,71,95,0,0,0,0,46,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99,77,77,78,102,0,0,14,78,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,4,0,0
68,82,84,71,94,0,1,2,0,41,21,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1
33,139,76,71,94,0,0,0,3,6,0,0,51,25,0,0,0,0,0,0,0,0,0,0,0,0,0
71,84,76,71,94,0,0,3,2,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,92,76,71,94,0,0,55,24,0,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,88,76,71,94,0,0,2,1,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,79,76,71,94,0,1,5,0,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,144,100,71,94,0,0,1,1,0,0,0,0,20,61,7,0,0,0,0,0,0,0,0,0,0,0
178,77,76,71,94,33,18,36,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,78,76,71,94,2,1,0,4,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,86,76,71,94,0,0,0,0,53,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,77,76,71,94,18,63,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,77,79,71,94,0,0,0,28,18,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
82,77,76,71,94,0,0,37,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,92,78,71,94,0,0,0,19,46,0,2,18,0,1,2,0,0,0,0,0,0,0,0,0,0,1
62,77,76,72,94,5,42,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
57,77,78,76,94,1,0,18,28,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1
75,77,123,118,94,1,52,12,0,1,1,0,0,0,0,0,0,0,11,59,0,0,0,0,0,0,0
76,77,79,71,94,0,0,25,39,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
59,77,76,71,94,14,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,79,76,71,94,0,4,4,0,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,137,76,71,94,0,0,0,0,0,27,19,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0
71,77,77,99,129,0,0,0,43,19,0,0,0,0,1,0,0,0,0,0,0,0,2,35,0,0,0
74,114,102,71,94,44,20,2,0,0,0,0,0,0,36,23,0,0,0,0,0,0,0,0,0,0,0
26,115,76,71,94,0,2,2,3,1,0,1,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0
122,82,76,71,94,0,0,43,45,25,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,81,76,71,94,32,14,0,5,70,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,122,76,71,94,0,1,2,0,0,0,7,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0
78,101,76,71,94,0,0,1,2,34,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,78,76,76,128,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0
112,85,76,79,98,0,0,0,0,81,33,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
71,85,130,71,94,0,0,0,12,50,0,0,1,2,0,0,24,25,0,0,0,0,0,0,0,0,0
68,89,76,71,94,0,1,1,7,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,77,76,88,142,0,25,37,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,0,0
35,134,84,71,94,0,1,0,0,1,0,6,70,0,0,1,8,0,0,0,0,0,0,0,0,0,0
53,82,76,71,94,0,0,0,1,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,92,84,88,94,0,3,0,0,1,33,15,0,0,0,0,0,0,0,8,10,0,0,0,0,0,1
92,77,76,71,94,0,16,65,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,83,76,71,94,0,0,48,2,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,87,76,71,94,0,1,2,5,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,77,78,72,94,0,0,28,18,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
45,87,78,72,94,0,0,0,0,1,44,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
20,126,88,71,94,0,0,1,3,4,0,0,0,22,37,0,0,0,0,0,0,0,0,0,0,0,0
44,96,80,71,94,2,3,1,0,0,20,25,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1
57,82,76,72,94,0,0,5,1,25,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
85,95,76,71,94,25,25,0,0,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,90,81,72,94,19,2,0,0,5,45,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,1
74,80,82,80,94,56,7,2,0,0,0,0,0,0,0,6,0,0,0,0,6,2,0,0,0,0,1
74,77,76,71,94,62,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151,78,76,71,94,50,92,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,143,102,72,94,0,0,1,2,0,36,9,0,0,67,7,0,0,0,0,1,1,0,0,0,0,0
43,134,77,71,94,0,0,0,0,0,34,14,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0
80,98,76,71,94,14,32,0,0,0,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,77,76,71,94,2,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,77,76,71,94,0,1,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,90,76,74,94,0,0,10,17,56,0,5,15,0,0,0,0,0,0,0,0,1,1,0,0,0,1
78,95,81,71,94,11,56,0,1,2,0,0,0,15,5,0,1,1,0,0,0,0,0,0,0,0,1
19,94,82,76,94,0,0,0,0,0,3,1,12,8,0,0,0,0,2,6,0,0,0,0,0,0,1
76,81,76,101,127,50,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,31,0,0,0
54,81,77,75,97,0,2,1,0,28,18,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1
115,78,76,71,94,0,0,0,2,102,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,95,76,71,94,0,0,32,30,4,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,110,95,121,109,0,0,32,14,0,18,59,0,0,0,0,0,3,16,0,0,7,31,0,0,0,0
66,77,76,72,96,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
64,78,76,71,94,0,5,0,2,46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,77,88,156,94,0,1,44,5,0,0,0,0,0,0,0,0,0,0,0,37,30,0,0,0,0,0
64,130,76,71,94,1,2,0,46,0,0,0,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0
27,110,78,75,94,0,0,1,0,0,0,6,41,0,0,0,0,0,0,1,3,0,0,0,0,0,0
75,77,76,74,94,0,0,20,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
62,80,88,87,94,0,28,18,1,2,0,6,1,0,0,0,1,1,0,11,7,0,0,0,0,0,1
71,82,76,71,94,0,0,0,0,48,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,78,77,71,94,0,1,8,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
117,77,76,71,94,3,5,41,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,94,76,71,94,0,0,0,9,37,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1
120,77,76,71,94,14,33,46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,80,81,94,1,8,56,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,0,0,1
70,156,81,71,94,0,0,0,0,0,30,46,62,0,3,3,1,0,0,0,0,0,0,0,0,0,0
22,85,119,71,94,5,2,0,1,1,0,0,0,0,0,0,33,9,0,0,0,0,0,0,0,0,0
90,119,76,71,94,0,37,25,0,0,0,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,87,76,71,94,0,0,0,46,19,0,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1
22,132,80,71,94,1,4,2,3,0,0,0,0,48,12,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,77,76,71,94,0,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,96,81,75,94,0,2,0,0,0,12,33,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1
87,107,76,71,94,0,28,18,2,1,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,85,77,76,94,0,0,0,0,20,34,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
110,84,77,72,94,28,18,1,2,32,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,96,123,71,94,0,2,4,2,0,0,0,0,0,0,22,35,0,0,0,0,0,0,0,0,0,0
73,78,76,71,94,0,0,56,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,77,76,74,94,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
76,77,76,71,94,0,0,0,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,77,76,71,94,2,3,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,81,79,71,95,31,33,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1
46,135,76,71,94,0,4,0,0,0,0,31,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119,77,76,71,94,0,0,12,53,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,77,76,71,94,15,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,78,76,77,166,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,26,0
