V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V13,V19,V22,V30,V33,V35,V36,V40,V41,V42,V43,V45,V47,V50,V51,V52,V59,V63,V72,V75
4.0,1.0,16.0,17,1.0,5.0,78.0,48,665.0,3.0,15,5.0,3,2,1,0,8,8,1.0,3,31.0,5.0,1,5,0.0,1,0,27.0,7,1,1
1.0,1.0,11.0,5,1442.0,23.0,7.0,25,67.0,0.0,2,5.0,7,2,1,1,9,6,7.0,3,16.0,0.0,1,5,16.0,1,1,6.0,6,4,46
4.0,0.0,20.0,2,31.0,2.0,4.0,2,2.0,1.0,1,2.0,9,2,1,1,9,6,0.0,0,13.0,3.0,4,5,1.0,1,1,4.0,9,2,0
2.0,5.0,19.0,3,740.0,136.0,24.0,20,236.0,2.0,10,13.0,7,2,4,3,9,8,16.0,3,0.0,51.0,0,5,318.0,11,0,3.0,7,12,2
1.0,82.0,26.0,22,11.0,20.0,10.0,25,296.0,1.0,8,20.0,3,2,1,0,9,6,0.0,3,21.0,57.0,1,3,4.0,0,1,5.0,6,2,2
3.0,1.0,1.0,2,1.0,2.0,3.0,2,2.0,1.0,1,2.0,3,2,0,1,9,1,298.0,2,29.0,8.0,1,0,8.0,1,1,0.0,6,0,2
0.0,35.0,3.0,1,2741.0,187.0,2.0,5,62.0,0.0,2,1.0,7,2,0,3,9,6,2.0,3,12.0,1321.0,3,8,0.0,1,0,1.0,8,1,1
0.0,6.0,1.0,3,2868.0,69.0,52.0,41,328.0,0.0,18,3.0,7,2,1,3,8,8,0.0,0,0.0,1.0,1,10,3.0,5,0,26.0,6,12,2
1.0,10.0,10.0,4,4.0,3.0,3.0,4,8.0,1.0,2,3.0,7,2,0,0,9,7,5.0,3,19.0,113.0,4,5,14.0,6,1,165.0,6,0,2
21.0,8.0,1.0,2,136.0,5.0,169.0,26,173.0,1.0,11,2.0,9,2,4,3,9,9,0.0,1,8.0,6.0,0,8,7.0,18,0,2.0,6,1,2
2.0,1.0,1.0,11,20.0,10.0,2.0,11,11.0,1.0,1,9.0,7,2,0,0,1,6,61.0,3,2.0,17.0,1,10,54.0,11,0,2.0,6,1,6
0.0,21.0,1.0,5,1445.0,122.0,2.0,47,68.0,0.0,2,5.0,3,2,1,1,1,8,2.0,3,7.0,45.0,1,8,84.0,2,1,6.0,8,3,0
9.0,2654.0,34.0,0,17.0,0.0,18.0,47,50.0,1.0,3,0.0,7,2,1,3,9,6,4.0,3,0.0,37.0,5,8,22.0,0,0,1.0,6,15,0
0.0,43.0,5.0,2,4806.0,101.0,1.0,9,77.0,0.0,1,3.0,3,2,6,3,9,7,128.0,2,0.0,10.0,1,8,7.0,28,0,7.0,8,2,1
4.0,0.0,118.0,2,15.0,0.0,1.0,11,1.0,1.0,1,0.0,3,2,1,0,9,6,12.0,2,10.0,309.0,8,5,3.0,3,0,5.0,7,3,2
0.0,18.0,2.0,1,16421.0,658.0,21.0,8,238.0,0.0,2,1.0,7,2,1,3,9,1,0.0,3,7.0,77.0,1,8,7.0,2,1,1.0,4,0,3
0.0,3430.0,4.0,4,1437.0,34.0,2.0,24,25.0,0.0,1,16.0,7,2,0,3,8,7,0.0,1,1.0,4.0,4,8,6.0,0,0,5.0,6,1,0
7.0,2.0,18.0,9,1.0,8.0,8.0,35,263.0,2.0,3,6.0,3,2,3,3,9,9,0.0,1,20.0,8.0,1,10,0.0,2,0,8.0,6,1,46
21.0,7.0,3.0,5,172.0,5.0,25.0,9,14.0,1.0,3,5.0,4,2,3,3,9,7,114.0,1,38.0,5.0,1,3,5.0,2,0,0.0,7,4,1
19.0,0.0,79.0,5,66.0,5.0,39.0,47,230.0,1.0,6,5.0,7,2,1,1,9,1,34.0,0,5.0,4.0,8,3,49.0,2,1,9.0,6,3,39
0.0,2932.0,1.0,1,2162.0,10.0,10.0,3,19.0,0.0,2,1.0,9,2,1,3,9,6,4.0,3,1.0,19.0,1,5,85.0,2,0,18.0,6,0,1
25.0,1.0,155.0,47,0.0,0.0,25.0,47,47.0,1.0,1,0.0,9,2,1,0,9,9,8.0,2,13.0,1.0,1,8,3.0,0,0,2.0,7,1,2
6.0,1.0,12.0,21,10.0,18.0,19.0,20,27.0,1.0,7,18.0,3,2,0,1,9,6,2.0,0,2.0,1.0,8,5,2.0,5,1,0.0,6,0,0
50.0,9.0,4.0,1,12.0,0.0,419.0,9,853.0,1.0,32,0.0,3,2,1,3,9,6,1.0,1,45.0,13.0,1,8,9.0,4,0,3.0,1,1,2
3.0,1.0,6.0,3,5.0,9.0,3.0,4,3.0,1.0,1,3.0,3,2,7,3,9,6,6.0,1,47.0,3.0,5,3,8.0,4,2,20.0,6,0,1
0.0,1070.0,3.0,2,3113.0,42.0,5.0,11,42.0,0.0,3,2.0,7,2,0,2,9,8,1.0,0,7.0,275.0,1,8,37.0,1,1,9.0,7,1,3
57.0,1.0,7.0,2,76.0,5.0,67.0,10,10.0,3.0,8,5.0,3,2,1,2,9,8,4.0,3,1.0,40.0,1,5,8.0,1,0,0.0,7,6,2
2.0,34.0,55.0,23,21.0,55.0,4.0,23,23.0,1.0,2,23.0,3,2,1,3,8,6,53.0,3,1.0,20.0,1,5,0.0,1,0,0.0,2,1,2
0.0,7.0,5.0,4,1540.0,195.0,5.0,39,54.0,0.0,1,4.0,7,2,1,2,9,6,0.0,0,0.0,1.0,1,7,15.0,26,2,3.0,6,1,1
8.0,12.0,72.0,33,0.0,4.0,18.0,49,62.0,1.0,4,4.0,5,2,1,1,9,8,97.0,0,30.0,82.0,1,3,14.0,0,1,1.0,6,3,16
23.0,180.0,3.0,2,0.0,0.0,23.0,3,2.0,1.0,1,0.0,7,2,3,3,1,5,5.0,3,9.0,1.0,8,8,6.0,2,0,6.0,6,3,2
0.0,1.0,1.0,5,5771.0,22.0,2.0,5,17.0,0.0,2,5.0,4,2,1,3,9,6,0.0,3,21.0,44.0,8,3,7.0,4,0,1.0,6,0,0
0.0,317.0,3.0,2,9832.0,144.0,5.0,2,90.0,0.0,1,2.0,7,2,4,3,9,1,26.0,2,0.0,1.0,1,8,1.0,1,0,2.0,7,3,1
2.0,269.0,9.0,16,1062.0,16.0,43.0,44,211.0,2.0,10,16.0,3,2,1,1,9,6,0.0,3,0.0,46.0,1,8,11.0,1,0,17.0,6,6,0
12.0,1.0,9.0,10,1.0,10.0,49.0,37,101.0,2.0,5,10.0,7,2,1,1,9,1,0.0,3,29.0,80.0,1,3,0.0,20,1,33.0,7,0,0
1.0,0.0,4.0,8,0.0,1.0,8.0,8,351.0,1.0,5,1.0,4,2,1,3,9,8,18.0,2,2.0,787.0,1,3,34.0,4,1,4.0,2,2,0
0.0,10.0,65.0,31,5814.0,168.0,12.0,30,136.0,0.0,2,31.0,0,2,1,2,9,6,4.0,3,5.0,77.0,1,8,6.0,1,0,47.0,7,0,1
0.0,0.0,7.0,6,2849.0,13.0,75.0,6,292.0,0.0,8,6.0,7,2,4,1,9,1,4.0,1,2.0,276.0,1,10,19.0,0,1,25.0,6,3,6
3.0,11.0,3.0,4,2.0,4.0,3.0,4,4.0,1.0,1,4.0,7,2,0,3,1,8,13.0,2,17.0,4.0,8,5,33.0,1,0,1.0,6,0,1
0.0,304.0,24.0,1,1684.0,54.0,2.0,4,4.0,0.0,1,1.0,9,2,0,1,9,6,5.0,3,21.0,32.0,1,8,16.0,2,1,0.0,8,3,1
2.0,122.0,9.0,6,7.0,6.0,2.0,6,6.0,1.0,1,5.0,3,2,4,2,8,7,2.0,0,4.0,56.0,8,6,11.0,1,1,5.0,8,5,0
4.0,-1.0,18.0,3,1.0,1.0,27.0,4,74.0,1.0,5,0.0,3,2,1,0,8,4,2.0,1,35.0,10.0,1,5,0.0,1,1,19.0,6,0,1
2.0,238.0,1.0,1,2.0,0.0,3.0,1,1.0,1.0,2,0.0,3,2,0,3,9,9,22.0,2,1.0,2.0,1,6,0.0,1,0,6.0,6,1,0
1.0,61.0,14.0,8,33.0,8.0,3.0,29,155.0,1.0,3,8.0,3,2,1,0,9,6,19.0,3,15.0,0.0,1,10,186.0,4,1,51.0,6,17,0
9.0,0.0,1.0,7,7.0,6.0,9.0,25,24.0,2.0,2,6.0,4,2,1,1,1,8,1.0,1,7.0,77.0,1,5,0.0,2,2,0.0,2,17,7
0.0,0.0,1.0,1,5234.0,129.0,1.0,1,48.0,0.0,1,1.0,3,2,7,3,9,2,8.0,3,4.0,1.0,1,5,3.0,1,0,4.0,6,0,0
3.0,75.0,4.0,0,10.0,1.0,4.0,0,4.0,1.0,2,0.0,7,2,1,0,9,7,0.0,2,8.0,91.0,5,8,1.0,1,0,9.0,6,1,4
1.0,0.0,7.0,5,627.0,20.0,48.0,34,308.0,1.0,11,5.0,7,2,6,1,1,6,5.0,1,5.0,71.0,8,5,17.0,3,0,14.0,4,1,0
1.0,30.0,7.0,2,1019.0,2.0,13.0,11,43.0,1.0,4,2.0,3,2,1,1,9,6,0.0,3,30.0,61.0,1,5,0.0,1,2,23.0,6,7,3
0.0,0.0,3.0,1,1293.0,106.0,6.0,38,51.0,0.0,2,2.0,9,2,1,2,9,1,0.0,2,6.0,16.0,2,5,9.0,10,0,15.0,8,8,1
8.0,121.0,29.0,34,51.0,30.0,18.0,24,70.0,1.0,3,30.0,7,2,6,1,8,6,21.0,3,44.0,10.0,2,8,8.0,2,1,12.0,6,3,2
1.0,2.0,7.0,12,0.0,30.0,23.0,22,165.0,1.0,9,12.0,7,2,1,3,9,8,4.0,3,3.0,14.0,8,3,13.0,12,0,7.0,6,4,0
0.0,2.0,4.0,2,12921.0,300.0,8.0,2,3.0,0.0,1,2.0,3,2,1,1,9,7,12.0,3,22.0,67.0,1,8,8.0,1,1,0.0,6,1,1
39.0,3.0,11.0,1,5.0,1.0,39.0,1,1.0,1.0,1,1.0,7,2,1,2,9,7,0.0,2,3.0,2.0,1,8,3.0,1,0,0.0,6,4,0
0.0,6.0,7.0,3,2367.0,12.0,1.0,10,12.0,0.0,1,3.0,0,2,7,2,9,6,2.0,3,6.0,0.0,1,8,33.0,6,0,1.0,6,2,1
0.0,9.0,3.0,3,4252.0,45.0,2.0,3,27.0,0.0,1,3.0,7,2,0,0,9,7,11.0,2,14.0,0.0,2,3,15.0,0,1,48.0,8,4,8
2.0,53.0,41.0,8,5.0,8.0,9.0,9,136.0,1.0,3,8.0,4,2,1,2,1,1,2.0,0,18.0,17.0,1,3,1.0,8,0,8.0,6,2,5
4.0,-1.0,4.0,3,440.0,7.0,4.0,5,4.0,1.0,1,3.0,7,2,7,3,9,7,11.0,3,16.0,268.0,1,6,0.0,0,0,2.0,6,0,1
0.0,123.0,12.0,1,4180.0,266.0,13.0,5,115.0,0.0,2,1.0,7,2,1,3,9,6,53.0,0,6.0,14.0,1,10,3.0,2,0,3.0,6,0,0
2.0,30.0,387.0,7,2.0,7.0,2.0,16,7.0,1.0,1,7.0,3,2,1,0,9,6,23.0,3,0.0,6.0,1,10,6.0,18,1,4.0,6,6,1
4.0,47.0,8.0,1,10.0,1.0,23.0,2,6.0,1.0,8,1.0,7,2,6,1,9,7,7.0,2,0.0,105.0,1,5,2.0,1,0,11.0,7,0,9
0.0,0.0,8.0,39,1553.0,177.0,54.0,32,303.0,0.0,2,76.0,7,2,1,1,9,1,5.0,3,1.0,0.0,1,3,0.0,4,1,3.0,6,1,2
0.0,0.0,7.0,2,3008.0,72.0,8.0,16,37.0,0.0,3,2.0,7,2,6,1,8,6,1.0,2,1.0,58.0,1,8,0.0,3,1,36.0,6,3,0
6.0,180.0,31.0,13,707.0,56.0,6.0,43,43.0,1.0,1,20.0,4,2,1,3,1,1,0.0,3,15.0,0.0,7,3,7.0,3,0,9.0,8,0,1
0.0,10.0,17.0,1,1657.0,41.0,73.0,1,192.0,0.0,7,1.0,3,2,1,2,0,6,12.0,3,6.0,39.0,0,5,2.0,41,1,0.0,3,4,0
0.0,0.0,26.0,25,8768.0,354.0,19.0,31,113.0,0.0,1,25.0,7,2,1,3,9,4,4.0,3,2.0,104.0,1,10,5.0,1,0,2.0,6,2,12
0.0,1.0,17.0,2,2712.0,114.0,1.0,26,47.0,0.0,1,2.0,7,2,7,0,9,6,1.0,0,27.0,118.0,6,3,31.0,0,2,11.0,2,0,2
8.0,0.0,2.0,4,44.0,4.0,8.0,4,4.0,1.0,1,4.0,9,2,1,2,9,6,0.0,3,0.0,32.0,8,3,1.0,6,2,76.0,2,1,1
0.0,102.0,8.0,12,59.0,287.0,6.0,36,548.0,0.0,4,13.0,7,2,1,3,9,7,1.0,3,18.0,60.0,7,8,2.0,3,2,0.0,7,43,0
1.0,0.0,9.0,5,0.0,5.0,1.0,7,5.0,1.0,1,5.0,3,2,7,1,9,6,4.0,0,6.0,1.0,0,8,0.0,0,1,3.0,6,0,2
1.0,39.0,14.0,2,8.0,2.0,1.0,2,2.0,1.0,1,2.0,9,2,1,2,9,6,10.0,2,1.0,687.0,8,8,4.0,1,1,15.0,11,0,2
2.0,7.0,28.0,8,1.0,3.0,3.0,7,13.0,1.0,2,3.0,9,2,0,2,9,6,0.0,0,1.0,15.0,8,8,1.0,0,0,12.0,6,1,1
0.0,0.0,31.0,13,276.0,450.0,14.0,31,278.0,0.0,3,13.0,3,2,1,1,9,6,13.0,0,12.0,71.0,1,3,2.0,0,1,34.0,7,1,2
3.0,0.0,8.0,3,2.0,2.0,3.0,3,3.0,1.0,1,2.0,9,2,0,2,1,7,1.0,0,1.0,14.0,1,3,3.0,1,1,3.0,6,0,0
2.0,1.0,91.0,30,17.0,51.0,41.0,37,241.0,1.0,14,23.0,3,2,1,0,8,8,0.0,0,13.0,55.0,0,10,0.0,0,1,1.0,8,1,2
3.0,-1.0,8.0,17,66.0,18.0,60.0,36,379.0,1.0,13,17.0,9,2,1,2,9,6,2.0,0,15.0,81.0,7,3,32.0,0,1,7.0,2,1,18
5.0,28.0,10.0,9,986.0,50.0,5.0,12,44.0,1.0,1,9.0,3,2,1,3,1,7,1.0,2,4.0,3.0,1,3,1.0,5,0,9.0,8,2,4
4.0,42.0,34.0,11,902.0,48.0,6.0,45,57.0,1.0,2,11.0,3,2,1,2,1,6,3.0,2,12.0,12.0,0,8,3.0,22,0,29.0,6,2,0
0.0,317.0,10.0,5,2619.0,90.0,1.0,1,93.0,0.0,1,11.0,7,2,1,0,9,6,17.0,3,29.0,18.0,8,3,10.0,1,1,0.0,4,3,0
1.0,92.0,1.0,1,1.0,1.0,7.0,1,1.0,1.0,3,0.0,7,2,1,3,9,7,3.0,2,0.0,23.0,1,10,6.0,2,1,4.0,4,67,13
2.0,2.0,14.0,23,119.0,50.0,2.0,27,24.0,1.0,1,24.0,4,2,0,3,9,11,4.0,2,0.0,111.0,1,3,7.0,1,0,5.0,6,0,1
1.0,1.0,4.0,7,8.0,7.0,1.0,7,7.0,1.0,1,7.0,4,2,7,3,1,6,0.0,2,3.0,1.0,1,5,0.0,3,1,7.0,6,17,1
5.0,11.0,42.0,0,5.0,0.0,5.0,45,0.0,1.0,1,0.0,9,2,1,2,9,7,25.0,3,1.0,1184.0,1,0,48.0,1,2,1.0,6,2,3
3.0,163.0,1.0,1,1044.0,10.0,41.0,28,668.0,2.0,20,1.0,3,2,1,2,9,4,1.0,1,17.0,45.0,5,8,0.0,2,1,1.0,7,1,0
0.0,17.0,9.0,16,2977.0,249.0,14.0,24,575.0,0.0,3,46.0,7,2,1,0,9,6,54.0,0,27.0,56.0,1,5,7.0,8,1,6.0,7,0,1
2.0,198.0,6.0,4,1.0,0.0,13.0,6,631.0,1.0,6,0.0,7,2,1,3,9,6,2.0,3,8.0,5.0,1,8,2.0,5,0,1.0,6,1,0
0.0,-1.0,3.0,19,1873.0,133.0,59.0,21,1320.0,0.0,16,19.0,3,2,3,2,1,6,21.0,0,9.0,39.0,8,8,8.0,1,1,17.0,5,1,0
0.0,163.0,3.0,10,3594.0,63.0,5.0,29,77.0,0.0,2,10.0,7,2,1,3,1,6,18.0,3,40.0,4.0,8,8,0.0,0,0,4.0,2,1,1
2.0,17.0,1.0,0,15.0,1.0,2.0,0,0.0,1.0,1,0.0,7,2,0,2,9,8,9.0,2,0.0,143.0,1,8,14.0,1,1,1.0,6,1,34
0.0,5.0,3.0,2,2730.0,11.0,3.0,10,10.0,0.0,1,2.0,7,2,0,0,9,6,1.0,3,17.0,2.0,1,3,3.0,1,2,1.0,7,0,0
6.0,18.0,26.0,19,7.0,17.0,58.0,19,42.0,1.0,4,17.0,9,2,1,2,9,6,1.0,2,45.0,4.0,1,5,4.0,1,1,4.0,6,0,3
1.0,77.0,6.0,12,423.0,66.0,61.0,29,383.0,1.0,10,12.0,4,2,1,3,9,7,0.0,0,0.0,583.0,1,5,13.0,0,0,4.0,4,4,0
0.0,0.0,8.0,5,2564.0,89.0,10.0,23,228.0,0.0,6,5.0,7,2,1,2,9,6,0.0,3,43.0,93.0,4,3,0.0,16,1,2.0,6,1,7
5.0,660.0,11.0,12,8.0,0.0,30.0,12,37.0,1.0,6,0.0,7,2,1,2,9,8,1.0,2,5.0,361.0,1,10,0.0,6,1,1.0,6,8,1
1.0,0.0,5.0,12,2.0,1.0,14.0,12,140.0,1.0,4,1.0,7,2,1,3,9,7,4.0,3,18.0,8.0,1,3,3.0,1,1,10.0,6,3,5
0.0,0.0,27.0,20,4276.0,48.0,35.0,27,90.0,0.0,3,20.0,7,2,3,1,9,8,12.0,3,11.0,38.0,6,10,0.0,2,0,3.0,6,1,1
3.0,68.0,6.0,7,54.0,7.0,64.0,7,258.0,1.0,10,7.0,3,2,3,2,9,8,10.0,3,12.0,486.0,1,7,8.0,1,1,123.0,7,1,1
2.0,1.0,5.0,7,1046.0,9.0,4.0,17,86.0,1.0,3,7.0,3,2,6,3,9,6,15.0,0,5.0,67.0,1,3,2.0,3,1,2.0,6,0,0
0.0,19.0,1.0,1,3006.0,25.0,4.0,1,6.0,0.0,1,1.0,3,2,1,3,9,7,0.0,2,6.0,52.0,1,8,0.0,1,0,49.0,6,2,1
0.0,245.0,2.0,3,1655.0,174.0,53.0,8,393.0,0.0,7,3.0,3,2,4,3,9,8,4.0,3,17.0,381.0,2,8,38.0,21,1,17.0,6,1,1
2.0,2.0,11.0,20,180.0,46.0,13.0,46,203.0,2.0,4,20.0,3,2,1,2,8,6,0.0,1,0.0,3.0,6,8,2.0,1,1,111.0,1,1,3
1.0,-1.0,39.0,18,191.0,53.0,1.0,31,24.0,1.0,1,18.0,3,2,0,1,0,2,34.0,3,3.0,14.0,0,8,9.0,1,0,0.0,6,3,1
3.0,34.0,4.0,1,632.0,1.0,9.0,1,6.0,1.0,3,1.0,4,2,4,0,8,6,3.0,3,3.0,240.0,1,8,3.0,2,1,15.0,2,2,22
16.0,-1.0,4.0,1,23.0,1.0,28.0,5,46.0,1.0,2,1.0,7,2,1,1,9,6,1.0,0,13.0,3.0,1,8,25.0,0,1,0.0,6,4,1
6.0,3.0,20.0,17,97.0,24.0,8.0,25,93.0,1.0,2,17.0,7,2,1,0,8,7,0.0,2,10.0,32.0,1,8,4.0,23,1,35.0,1,2,3
1.0,0.0,32.0,25,1117.0,42.0,12.0,31,239.0,1.0,6,25.0,7,2,1,0,9,6,15.0,2,0.0,68.0,4,8,1.0,4,0,4.0,8,3,1
3.0,91.0,2.0,3,1.0,3.0,3.0,3,3.0,1.0,1,3.0,7,2,0,3,9,6,2.0,3,7.0,33.0,1,8,1.0,1,1,81.0,7,1,1
0.0,1.0,28.0,10,1831.0,263.0,6.0,36,87.0,0.0,2,10.0,7,2,1,1,9,4,6.0,1,5.0,7.0,0,8,18.0,1,0,19.0,7,1,8
25.0,78.0,5.0,5,7.0,5.0,187.0,6,11.0,2.0,34,5.0,3,2,1,3,9,6,1.0,1,30.0,2.0,1,10,9.0,1,0,5.0,7,3,11
8.0,43.0,9.0,30,10.0,15.0,49.0,31,394.0,1.0,7,15.0,3,2,1,0,9,4,17.0,3,6.0,2.0,1,8,4.0,2,1,0.0,7,1,1
1.0,74.0,4.0,11,1058.0,106.0,5.0,23,474.0,1.0,2,57.0,3,2,1,3,9,1,0.0,3,4.0,172.0,1,3,183.0,0,0,9.0,6,1,1
7.0,1437.0,1.0,0,7.0,0.0,7.0,0,0.0,1.0,1,0.0,3,2,1,3,9,4,6.0,3,3.0,13.0,7,3,1.0,3,2,12.0,8,2,23
1.0,7.0,6.0,7,7.0,10.0,1.0,4,7.0,1.0,1,7.0,4,2,4,3,9,6,119.0,3,8.0,39.0,1,3,8.0,4,0,16.0,6,0,1
4.0,28.0,5.0,7,1206.0,15.0,48.0,17,88.0,1.0,8,7.0,9,2,1,3,9,6,37.0,0,4.0,4.0,2,5,1.0,2,1,3.0,4,0,0
1.0,1.0,2.0,1,1087.0,53.0,24.0,46,177.0,1.0,4,1.0,3,2,6,0,9,6,4.0,2,12.0,0.0,0,8,0.0,0,1,13.0,4,11,6
0.0,11.0,20.0,4,1477.0,53.0,13.0,11,332.0,0.0,2,4.0,7,2,1,1,9,1,8.0,3,19.0,2.0,4,5,27.0,0,1,10.0,7,5,2
4.0,5.0,17.0,22,260.0,31.0,22.0,30,145.0,2.0,6,22.0,4,2,1,1,9,9,7.0,2,39.0,21.0,1,3,8.0,4,0,8.0,6,3,15
0.0,20.0,8.0,7,6443.0,74.0,2.0,8,46.0,0.0,1,7.0,3,2,2,1,9,6,6.0,0,0.0,50.0,8,10,9.0,0,0,6.0,6,4,1
4.0,0.0,9.0,3,5.0,2.0,4.0,3,3.0,2.0,2,2.0,7,2,0,2,1,5,7.0,1,37.0,0.0,4,0,7.0,4,2,1.0,7,1,0
2.0,2.0,1.0,0,30.0,13.0,2.0,0,0.0,1.0,1,0.0,7,2,1,3,8,7,1.0,3,6.0,112.0,6,3,0.0,3,1,0.0,1,1,0
12.0,0.0,13.0,5,1.0,1.0,12.0,5,5.0,1.0,1,1.0,3,2,1,0,9,7,162.0,1,0.0,26.0,1,8,278.0,3,1,1.0,7,1,5
1.0,1.0,1.0,2,259.0,8.0,5.0,27,27.0,1.0,2,2.0,7,2,1,0,8,8,126.0,0,1.0,537.0,0,8,1.0,1,0,0.0,6,0,8
0.0,16.0,2.0,19,4296.0,168.0,1.0,2,170.0,0.0,1,19.0,7,2,1,3,9,7,15.0,2,31.0,3.0,0,5,0.0,3,0,3.0,2,0,5
0.0,0.0,12.0,5,20414.0,554.0,4.0,17,191.0,0.0,2,5.0,3,0,1,0,9,6,8.0,3,22.0,289.0,5,10,4.0,3,1,5.0,1,1,1
1.0,154.0,10.0,7,1406.0,12.0,2.0,9,9.0,0.0,1,7.0,4,2,0,3,8,1,128.0,0,10.0,409.0,7,8,1.0,2,3,19.0,6,1,2
0.0,0.0,3.0,37,1537.0,124.0,9.0,41,244.0,0.0,4,50.0,7,2,3,3,8,9,34.0,2,1.0,5.0,1,8,3.0,1,1,11.0,6,1,0
1.0,12.0,3.0,2,7.0,5.0,1.0,2,2.0,1.0,1,2.0,7,2,1,3,8,7,2.0,2,3.0,1.0,1,8,5.0,20,0,1.0,6,0,0
7.0,1.0,10.0,7,781.0,11.0,12.0,46,72.0,1.0,3,7.0,7,2,1,2,1,8,25.0,0,6.0,331.0,1,8,2.0,8,1,43.0,6,3,25
3.0,0.0,3.0,2,152.0,8.0,15.0,4,45.0,1.0,3,2.0,7,2,1,0,9,1,1.0,3,0.0,11.0,7,8,2.0,0,0,2.0,7,1,6
10.0,16.0,4.0,5,1247.0,5.0,13.0,6,6.0,1.0,2,5.0,5,2,1,1,9,8,4.0,0,26.0,178.0,1,5,2.0,0,0,2.0,7,11,0
3.0,307.0,16.0,11,0.0,0.0,44.0,23,239.0,1.0,13,0.0,3,2,3,0,8,1,0.0,2,0.0,0.0,1,10,3.0,1,2,11.0,6,6,2
4.0,2.0,20.0,18,2.0,13.0,7.0,22,22.0,1.0,3,13.0,7,2,1,3,9,6,0.0,0,23.0,55.0,1,5,164.0,4,0,1.0,6,0,1
3.0,1.0,3.0,1,247.0,21.0,31.0,42,81.0,1.0,11,1.0,4,2,4,0,9,6,9.0,3,39.0,3.0,0,8,86.0,0,1,2.0,7,3,4
19.0,0.0,6.0,4,2.0,2.0,19.0,4,4.0,1.0,1,2.0,7,2,1,1,1,8,0.0,3,1.0,73.0,0,3,14.0,3,4,0.0,1,3,1
1.0,-1.0,22.0,23,23.0,14.0,7.0,28,180.0,1.0,5,13.0,4,2,1,1,9,4,73.0,3,28.0,80.0,2,8,3.0,0,1,2.0,6,0,5
0.0,167.0,27.0,11,2717.0,79.0,70.0,35,450.0,0.0,12,11.0,7,2,4,1,9,6,18.0,0,1.0,11.0,1,8,0.0,1,0,0.0,6,3,3
0.0,5.0,28.0,11,5564.0,408.0,14.0,34,436.0,0.0,8,19.0,4,2,1,3,9,5,36.0,2,34.0,10.0,8,8,0.0,1,0,0.0,7,1,2
0.0,1.0,5.0,4,2056.0,75.0,2.0,45,218.0,0.0,2,4.0,7,2,0,0,9,9,3.0,1,36.0,7.0,1,7,468.0,4,0,5.0,6,0,2
0.0,0.0,3.0,2,3316.0,52.0,314.0,7,413.0,0.0,11,2.0,9,2,3,1,9,6,3.0,0,2.0,15.0,5,5,13.0,0,1,0.0,6,11,3
0.0,4.0,62.0,11,7185.0,1338.0,12.0,49,1362.0,0.0,5,24.0,7,2,1,3,9,8,1.0,0,1.0,4.0,1,3,2.0,2,0,4.0,7,0,12
1.0,21.0,30.0,40,600.0,40.0,13.0,47,176.0,1.0,2,40.0,3,2,1,0,9,4,1.0,1,29.0,119.0,1,0,2.0,2,0,2.0,7,2,2
0.0,0.0,2.0,10,2571.0,100.0,1.0,18,58.0,0.0,1,10.0,7,2,7,3,9,8,0.0,3,12.0,307.0,1,3,24.0,2,1,6.0,6,1,1
0.0,1.0,82.0,8,2972.0,120.0,21.0,39,212.0,0.0,5,17.0,9,2,1,1,9,1,4.0,2,23.0,13.0,6,8,32.0,0,1,11.0,6,2,0
0.0,2.0,38.0,32,3924.0,48.0,6.0,37,42.0,0.0,2,32.0,4,2,1,0,1,4,4.0,3,1.0,38.0,8,7,41.0,10,1,0.0,6,0,1
21.0,0.0,3.0,3,0.0,1.0,22.0,44,44.0,3.0,4,1.0,7,2,1,3,1,8,2.0,3,15.0,0.0,6,3,5.0,1,1,52.0,7,2,1
58.0,5.0,4.0,20,10.0,6.0,74.0,46,122.0,3.0,4,6.0,3,2,3,3,9,7,0.0,3,0.0,1.0,1,8,0.0,3,0,0.0,9,6,1
0.0,0.0,7.0,3,4429.0,259.0,1.0,28,259.0,0.0,1,3.0,3,2,7,1,9,6,1.0,1,1.0,26.0,1,8,2.0,4,1,9.0,7,0,0
20.0,3.0,2.0,6,1.0,13.0,46.0,44,494.0,2.0,9,6.0,9,2,1,2,9,6,4.0,2,2.0,1.0,4,3,21.0,4,0,21.0,6,2,2
0.0,3.0,2.0,23,1738.0,321.0,4.0,30,93.0,0.0,1,42.0,3,2,0,3,1,7,15.0,3,1.0,35.0,1,3,2.0,1,1,3.0,6,1,1
0.0,2.0,9.0,4,1717.0,74.0,1.0,12,15.0,0.0,1,4.0,6,2,7,1,9,6,1.0,1,10.0,32.0,4,8,6.0,0,0,14.0,8,3,2
6.0,99.0,4.0,12,1235.0,43.0,6.0,41,44.0,1.0,1,25.0,7,2,1,3,9,8,0.0,2,0.0,108.0,1,7,0.0,1,1,111.0,7,9,20
11.0,1.0,1.0,4,61.0,2.0,11.0,6,8.0,1.0,1,2.0,4,2,1,3,9,6,3.0,1,7.0,78.0,6,5,3.0,1,0,2.0,6,2,2
0.0,5.0,9.0,1,1081.0,75.0,66.0,9,214.0,0.0,13,1.0,3,2,4,1,9,6,369.0,2,10.0,2.0,0,8,0.0,46,0,46.0,5,3,2
