fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:
12.9512,11.0321,2.4091,0.7368,0.4581,-14.0676,7.0344,-6.6587,68.3731,204.969
38.5541,12.5228,2.5391,0.4884,0.2905,20.0958,35.2245,-5.088,3.055,179.057
31.6496,16.4815,2.6057,0.8585,0.5878,21.9778,34.3648,21.2481,77.386,394.4193
46.5503,21.7313,2.641,0.3131,0.1726,56.6296,42.9528,21.9683,18.7204,245.797
240.462,134.084,3.5814,0.1324,0.0762,-179.144,-142.709,-132.416,26.902,138.66
16.9178,9.7218,2.444,0.7662,0.4155,7.4157,-9.1341,8.7334,8.235,195.865
43.6702,20.8285,2.9167,0.2617,0.1423,20.9315,43.5221,11.4343,6.903,231.242
18.0153,10.4139,2.5159,0.7287,0.4192,-7.8462,15.1027,5.8765,21.5425,207.077
24.3806,15.6248,2.6853,0.4644,0.257,23.4741,20.4636,13.1202,34.0116,169.221
87.4915,30.701,3.3165,0.1375,0.075,50.0257,91.366,20.7408,6.481,215.939
28.2704,19.3564,2.5682,0.3892,0.2122,25.6202,4.8137,9.9999,11.4878,126.977
30.6982,16.7852,2.829,0.3291,0.1964,8.8165,19.0026,9.4149,22.856,157.278
12.9695,11.196,2.0952,0.747,0.4217,-14.6953,6.6421,-10.8138,32.761,97.0673
17.172,10.759,2.5315,0.6382,0.3838,-2.1218,6.6094,7.5741,55.5146,92.8713
96.4412,87.684,3.8398,0.0831,0.0422,-81.538,88.0748,75.3583,6.6557,252.919
64.4096,22.5919,2.9162,0.2171,0.117,-49.8957,-37.2958,-12.6245,8.0335,156.887
40.0688,17.115,2.8678,0.282,0.1593,43.5538,-20.405,11.254,3.39,123.141
74.0745,46.4306,3.4193,0.1912,0.1125,-11.5412,-49.2099,-28.0754,9.872,269.182
37.0661,18.9517,2.8215,0.3062,0.1591,47.8092,21.1347,12.1373,2.957,184.36
115.325,57.1397,3.3983,0.1467,0.0937,-37.6078,-79.5937,53.4387,4.588,303.806
22.2988,15.579,2.6675,0.5828,0.3968,-14.4378,-21.103,-12.2263,43.694,150.459
142.5279,61.8344,3.9882,0.0898,0.0616,73.647,-130.4584,41.6467,88.5362,374.8083
77.4963,30.6059,3.3758,0.1667,0.089,59.1231,92.6294,-10.2812,6.373,179.756
43.6872,20.4355,2.572,0.4295,0.2482,-50.1245,34.2563,13.7322,71.4563,158.894
41.326,15.8124,2.6479,0.3127,0.1609,-15.2693,19.7499,-7.493,13.4291,36.181
24.9954,12.8249,2.6481,0.4502,0.3414,19.301,21.7122,-11.5809,78.2165,130.3076
20.068,9.7614,2.3962,0.6145,0.4076,-3.641,14.7087,9.1117,19.9443,229.269
29.0755,20.2431,2.5917,0.3004,0.171,13.3496,2.3986,2.9814,62.4511,235.8847
44.6982,24.4149,3.0915,0.1977,0.1065,6.9787,15.1799,17.3405,25.5856,116.027
24.6754,12.0523,2.5658,0.4348,0.2296,5.5282,10.1589,9.2972,15.901,140.021
13.1627,10.2177,2.1775,0.7973,0.5083,12.6782,6.9816,10.451,68.7784,109.814
17.4603,15.5294,2.4338,0.523,0.3297,7.5692,-16.0845,0.2426,44.692,221.648
25.1115,18.7326,2.7705,0.4122,0.2129,-11.6197,-10.3371,10.1906,47.117,92.9631
40.5065,24.3183,3.0385,0.2298,0.1173,-7.9624,23.8697,-27.5634,78.8798,230.3111
110.206,70.9532,4.1483,0.1001,0.0551,-130.857,-47.7365,47.8844,35.959,377.899
28.9911,11.7773,2.6488,0.4467,0.2593,19.4993,-12.3821,11.4288,6.3297,246.6
115.524,27.1455,3.1543,0.2593,0.148,-172.656,108.1819,8.9205,34.0787,290.8101
67.2132,21.7325,2.5179,0.5736,0.3536,-62.4781,-35.8968,-20.348,7.432,269.895
21.2307,17.2634,2.7789,0.5324,0.3003,17.5359,22.5489,-10.0711,36.584,215.938
71.7681,27.3733,3.6294,0.2033,0.1025,27.6814,59.2579,-6.9685,5.254,283.419
80.0424,50.341,3.8463,0.1054,0.0602,-104.127,47.4167,-39.2878,22.995,264.79
37.7449,22.7229,2.7193,0.2519,0.1326,10.5407,-15.9987,-16.7664,18.879,212.0
25.8419,18.5717,2.6304,0.377,0.1932,25.4122,17.9303,5.4656,1.8424,145.416
21.3338,10.0117,2.2201,0.5904,0.3283,5.409,-16.8477,10.425,23.493,82.3087
43.1417,0.0,2.3936,0.4808,0.2525,0.0,0.0,16.8777,82.278,193.359
28.8753,10.6754,2.5403,0.4467,0.2493,6.2227,22.5345,-11.0576,8.686,192.361
118.009,77.918,3.2338,0.3339,0.2011,-31.8163,-156.455,52.1582,37.9059,350.69
62.1599,19.1734,2.9304,0.2617,0.1403,26.2062,42.0676,-13.3103,2.228,235.656
21.2198,11.2399,2.2405,0.5517,0.3017,12.7177,19.0849,-8.2765,53.7221,130.935
20.3476,7.2308,2.081,0.7386,0.3776,-2.9636,10.6173,5.6011,63.632,121.179
45.1761,15.2625,3.3998,0.1879,0.109,50.0946,43.7449,-12.0535,59.9936,115.8753
25.2488,7.3715,2.1987,0.6242,0.3702,19.1911,33.6767,16.132,72.6942,216.252
51.4664,8.8279,2.8346,0.4391,0.2162,46.2015,43.7837,6.9968,39.6762,159.3202
27.2242,19.8984,2.6547,0.3034,0.1584,-13.5139,14.5847,-16.0319,81.6716,167.099
126.5899,24.3644,3.2131,0.2186,0.0958,54.7354,71.0188,-16.3862,32.5813,106.2486
39.2142,19.6044,3.0575,0.2348,0.1301,44.975,-6.7978,-15.6332,2.53,153.226
32.9693,23.4377,3.0392,0.3161,0.1622,26.306,22.6908,-18.8982,12.5002,175.6
30.3024,7.31,2.9203,0.344,0.2085,44.2595,16.6769,6.8705,52.9268,217.0004
154.732,42.9253,3.0352,0.2628,0.16,-98.712,-163.247,-30.7516,85.3675,66.0071
33.3849,21.6594,2.8062,0.3063,0.1727,-30.6733,-31.6129,-8.5806,22.353,243.839
37.0402,19.0194,2.873,0.3014,0.1574,-0.2769,25.4779,6.1243,24.348,249.919
19.5635,12.4885,2.4882,0.447,0.2878,10.5101,6.5262,-16.8556,13.0329,154.5766
33.3747,16.9277,2.5623,0.3589,0.1795,44.1889,20.9917,14.4195,13.511,232.175
20.7336,19.0666,2.4776,0.4804,0.2612,-10.1531,9.3495,-12.5315,29.1685,60.7668
33.377,8.1712,2.7896,0.4593,0.2878,13.7864,17.8089,7.0559,40.3223,143.8758
50.5327,7.8642,2.8409,0.3509,0.2369,41.9028,41.5905,0.2469,34.6666,172.7698
71.7146,23.7403,3.2586,0.21,0.1309,21.2928,85.5883,14.5969,6.282,266.573
185.738,27.0053,2.8998,0.5441,0.3797,-126.919,-188.579,-18.6711,2.507,361.465
85.0313,30.1529,3.0624,0.2252,0.1174,-48.2222,-15.4541,-18.0819,1.7685,336.706
83.0942,27.4695,3.431,0.1494,0.0877,80.7714,87.1243,21.7443,1.763,211.57
51.2755,26.1717,2.9442,0.1675,0.0643,-37.5337,-26.86,17.3136,4.1303,120.635
84.3102,35.0643,3.9292,0.1366,0.0739,-66.2563,72.1546,19.5836,0.147,294.503
23.3897,10.0375,2.6217,0.583,0.3214,26.0773,20.5688,7.5347,19.8253,132.785
49.6026,23.2749,3.0631,0.1902,0.0999,15.6043,-33.6197,5.6718,5.467,198.282
