lineNo,assgNo,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
9335.0,289.0,0,1,179.0,159.0,159.0,139.0,277.0451,660.0153,278.3038,8.0777,23.0054,179.0,179.0,11988.0,0,4931.0,0.1732,0.3212,0.0086,1,2,0
670.0,21.0,0,0,159.0,219.0,358.0,179.0,112.1037,56.029,141.6757,186.9184,88.5579,358.0,179.0,0.0,0,0.0,0.2221,0.4941,0.0332,8,6,0
3664.0,114.0,1,0,179.0,179.0,179.0,100.0,181.1222,250.6472,35.6931,138.3709,131.9735,179.0,179.0,0.0,0,179.0,0.1545,0.5515,0.0559,3,2,0
8068.0,251.0,1,0,159.0,139.0,358.0,159.0,87.6641,91.0179,140.0714,56.6083,76.8668,358.0,179.0,0.0,0,0.0,0.3093,0.2118,0.0741,4,1,1
1485.0,44.0,0,0,139.0,139.0,139.0,159.0,151.6394,425.2473,30.3645,146.5009,152.9485,139.0,139.0,0.0,0,278.0,0.1171,0.2486,0.0093,7,3,1
10903.0,336.0,1,0,219.0,139.0,139.0,99.0,151.6616,362.7124,53.1507,93.5361,88.2043,139.0,139.0,238.0,0,139.0,-0.112,0.0535,0.0119,4,2,1
10482.0,320.0,1,0,159.0,119.0,119.0,100.0,201.1796,534.5898,167.863,43.0726,22.9456,119.0,119.0,0.0,0,0.0,0.0542,0.1647,0.0367,7,5,0
6341.0,187.0,1,0,159.0,99.0,198.0,80.0,520.3953,116.6812,602.2765,90.1734,90.6601,198.0,99.0,0.0,0,0.0,0.124,0.2895,0.0291,7,1,0
10743.0,330.0,1,0,199.0,298.0,298.0,278.0,87.5014,110.726,67.6018,33.5149,42.6878,298.0,298.0,0.0,0,0.0,0.2515,0.38,0.063,7,2,0
10145.0,309.0,1,0,80.0,99.0,99.0,99.0,170.4531,44.7353,191.5881,24.3824,23.0868,99.0,99.0,99.0,0,0.0,0.3242,0.3397,0.0117,8,3,0
9577.0,295.0,1,0,159.0,119.0,199.0,139.0,157.8171,51.2299,161.5488,79.1344,99.0404,199.0,99.5,0.0,1,119.0,0.1786,0.0971,0.0393,9,1,0
5768.0,171.0,1,0,139.0,139.0,358.0,199.0,605.0052,250.7638,717.9979,114.9978,49.3077,358.0,179.0,0.0,0,0.0,0.018,0.0785,0.0361,3,1,1
4397.0,136.0,1,0,119.0,179.0,179.0,278.0,103.3562,68.2495,98.2344,44.0454,32.5038,179.0,179.0,0.0,1,179.0,0.5272,0.5697,0.0067,8,4,1
1445.0,44.0,1,1,119.0,219.0,219.0,139.0,87.5857,129.5531,34.9857,69.9732,75.8024,219.0,219.0,0.0,1,1054.0,0.2496,0.3616,0.0147,8,6,0
1569.0,47.0,1,0,119.0,159.0,159.0,100.0,124.3483,114.6843,70.859,58.6707,63.7279,159.0,159.0,0.0,0,0.0,0.0711,0.2206,0.0197,7,3,0
4080.0,131.0,1,0,179.0,179.0,179.0,139.0,109.4166,565.0009,103.4698,36.4314,27.1017,179.0,179.0,1390.0,0,0.0,0.1186,0.2041,0.036,3,8,0
1377.0,43.0,0,1,159.0,139.0,139.0,159.0,111.1002,92.9368,79.6994,41.0488,42.0595,139.0,139.0,1173.0,0,0.0,0.0292,0.0467,0.0115,3,6,1
4083.0,131.0,1,0,298.0,139.0,139.0,179.0,223.1098,182.6588,120.1499,101.8455,94.9763,139.0,139.0,0.0,0,139.0,0.1916,0.5086,0.028,2,2,1
10357.0,316.0,1,0,179.0,80.0,80.0,119.0,169.0976,112.51,216.1157,46.0027,81.0077,80.0,80.0,0.0,0,0.0,0.3178,0.2303,0.0149,3,1,1
288.0,9.0,1,0,179.0,119.0,119.0,139.0,199.1212,68.5657,219.6952,76.2512,76.5849,119.0,119.0,0.0,0,0.0,0.1459,0.2759,0.0153,4,1,1
6462.0,191.0,1,0,80.0,179.0,179.0,239.0,192.2531,613.2889,134.3726,59.7537,42.3615,179.0,179.0,0.0,0,0.0,0.1479,0.0939,0.0383,3,5,0
6920.0,209.0,1,0,179.0,119.0,337.0,99.0,560.5644,69.8713,528.0502,100.9009,52.2231,337.0,112.3333,0.0,0,0.0,0.1078,0.6398,0.1074,7,1,0
745.0,22.0,0,0,199.0,159.0,159.0,119.0,176.5453,143.014,101.5972,74.0827,72.5603,159.0,159.0,0.0,0,477.0,0.0321,0.1671,0.0095,7,2,0
10043.0,307.0,1,0,159.0,80.0,80.0,119.0,148.6893,510.0189,91.214,71.4318,74.2647,80.0,80.0,0.0,0,0.0,0.1492,0.1477,0.0155,3,5,1
7890.0,243.0,1,0,159.0,219.0,458.0,179.0,571.9869,154.9911,754.1419,215.168,66.0019,458.0,229.0,0.0,0,0.0,0.2418,0.3348,0.1047,7,2,1
8304.0,259.0,1,0,99.0,119.0,119.0,219.0,63.0714,149.5535,86.5794,29.6057,47.6681,119.0,119.0,0.0,1,119.0,0.1259,0.1319,0.0223,3,1,1
95.0,3.0,1,0,99.0,159.0,159.0,99.0,389.9551,223.1636,481.9315,89.9847,80.5373,159.0,159.0,0.0,0,0.0,0.1945,0.3395,0.0281,8,1,0
4514.0,139.0,1,0,199.0,139.0,298.0,159.0,784.7345,201.4274,875.7288,80.5761,52.2805,298.0,149.0,0.0,0,596.0,0.1882,0.4932,0.0777,2,1,0
4699.0,145.0,0,1,199.0,179.0,259.0,179.0,163.6658,172.1228,92.9139,78.3661,36.2802,259.0,129.5,0.0,0,0.0,-0.1683,-0.0228,0.0312,4,7,0
3510.0,108.0,1,0,199.0,119.0,119.0,139.0,535.1479,180.3607,616.6628,86.0145,67.1007,119.0,119.0,0.0,0,0.0,0.0383,0.1623,0.0229,7,1,0
7971.0,248.0,1,0,99.0,119.0,219.0,119.0,212.667,265.8745,244.7059,45.6755,60.6053,219.0,109.5,0.0,0,0.0,0.0303,0.2298,0.0299,3,5,1
9655.0,297.0,1,0,139.0,139.0,139.0,139.0,299.6769,264.3449,312.2467,33.5149,15.6525,139.0,139.0,0.0,0,0.0,0.0816,0.2996,0.027,9,3,1
6766.0,203.0,0,1,99.0,159.0,159.0,99.0,168.5141,362.1995,224.8644,54.037,44.0596,159.0,159.0,99.0,0,0.0,0.0984,0.0909,0.0163,3,5,1
3321.0,101.0,1,0,99.0,99.0,99.0,159.0,202.5883,534.659,265.859,76.2316,87.7411,99.0,99.0,0.0,0,180.0,0.3625,0.5545,0.0255,3,1,1
8552.0,271.0,1,0,159.0,119.0,298.0,238.0,100.9022,134.0009,11.4018,99.5013,64.562,298.0,149.0,0.0,0,0.0,0.0637,0.1212,0.0528,1,3,0
10607.0,325.0,1,0,119.0,179.0,179.0,179.0,122.7609,144.5424,90.0,48.4407,49.5101,179.0,179.0,0.0,0,0.0,0.1442,0.1397,0.0653,2,2,0
4960.0,151.0,1,0,219.0,219.0,219.0,219.0,62.5879,92.6998,71.218,93.086,102.1494,219.0,219.0,0.0,0,0.0,0.2431,0.2886,0.0317,7,1,1
8509.0,269.0,1,0,119.0,258.0,258.0,139.0,163.2728,78.6591,163.7834,20.6519,27.933,258.0,258.0,0.0,0,0.0,0.2067,0.1937,0.0577,1,2,1
4387.0,136.0,0,1,418.0,99.0,218.0,159.0,116.0172,158.4653,63.8905,71.339,49.5631,218.0,109.0,1173.0,0,179.0,0.4907,0.3587,0.0082,7,3,1
2825.0,86.0,1,0,239.0,199.0,199.0,179.0,266.1748,94.1236,234.1367,48.2131,41.7612,199.0,199.0,1215.0,0,0.0,0.9667,0.8257,0.0226,4,6,0
6297.0,185.0,1,0,119.0,139.0,139.0,99.0,142.1452,615.0246,175.4537,35.9201,50.9141,139.0,139.0,0.0,0,0.0,0.168,0.196,0.0206,10,1,1
9706.0,299.0,1,0,179.0,119.0,119.0,139.0,84.9779,408.5893,183.4693,103.2109,89.6172,119.0,119.0,0.0,1,119.0,0.0425,0.043,0.0258,1,4,0
10534.0,321.0,0,1,258.0,80.0,80.0,139.0,371.5219,293.1092,462.3851,86.7208,36.6231,258.0,129.0,0.0,0,258.0,-0.0083,0.1057,0.0257,4,1,0
1554.0,47.0,1,0,159.0,199.0,199.0,99.0,93.7083,398.6142,66.4078,38.6588,65.2093,199.0,199.0,913.0,1,119.0,0.0861,0.2081,0.0246,5,4,0
6659.0,198.0,1,0,159.0,119.0,119.0,119.0,110.6345,205.1195,86.1626,29.1548,24.2074,119.0,119.0,218.0,0,0.0,0.1746,0.066,0.0285,2,6,1
9358.0,290.0,1,0,99.0,80.0,80.0,99.0,296.9621,120.9153,438.8086,159.4153,150.6063,80.0,80.0,0.0,0,0.0,0.0882,0.2407,0.0116,6,1,0
6129.0,181.0,1,1,0.0,99.0,99.0,238.0,0.0,203.702,0.0,57.0088,56.8001,99.0,99.0,0.0,0,0.0,-0.0094,0.1366,0.0116,2,2,1
6085.0,180.0,1,0,139.0,179.0,179.0,179.0,116.5869,166.0098,60.6712,55.0364,58.5769,179.0,179.0,0.0,0,0.0,0.1476,0.2126,0.0173,1,4,1
473.0,14.0,1,1,298.0,656.0,656.0,159.0,90.0472,125.8501,145.9075,65.0173,65.4847,298.0,298.0,3776.0,0,0.0,0.1333,0.5623,0.0351,7,1,1
1619.0,49.0,1,1,139.0,159.0,159.0,179.0,98.6268,553.9251,49.5782,74.4748,62.8351,139.0,139.0,2127.0,0,139.0,0.0521,0.6206,0.038,8,2,0
8206.0,256.0,1,1,199.0,100.0,100.0,99.0,398.4595,313.8889,458.3939,77.6209,227.4626,377.0,125.6667,0.0,0,258.0,0.3554,0.3329,0.0323,2,1,1
1116.0,34.0,1,0,99.0,139.0,139.0,159.0,254.0049,37.0135,250.7269,8.2765,14.5774,139.0,139.0,398.0,0,239.0,0.0768,0.3018,0.018,1,2,1
9437.0,292.0,1,0,139.0,179.0,179.0,199.0,214.2924,184.7444,264.6224,58.3631,38.0132,179.0,179.0,0.0,0,0.0,0.1771,0.0581,0.0359,9,1,0
4200.0,134.0,0,1,179.0,179.0,179.0,219.0,326.974,291.7096,281.8244,48.9923,44.6794,179.0,179.0,2248.0,0,0.0,0.069,0.1015,0.0092,2,6,1
10716.0,329.0,1,0,179.0,99.0,99.0,258.0,59.5336,135.356,83.7257,20.5061,28.5044,99.0,99.0,0.0,1,99.0,-0.0505,0.0825,0.0174,4,2,1
4578.0,142.0,1,1,80.0,179.0,179.0,139.0,476.5315,202.2554,465.0871,20.5244,22.4722,179.0,179.0,0.0,0,0.0,0.0552,0.2282,0.0129,7,5,0
7572.0,231.0,0,1,238.0,99.0,99.0,139.0,113.5925,270.8967,170.2939,80.1265,85.2482,99.0,99.0,0.0,0,0.0,0.0617,0.3207,0.0166,4,1,0
1346.0,42.0,1,1,179.0,139.0,139.0,99.0,110.2384,211.164,110.2769,40.9542,49.8197,139.0,139.0,1412.0,0,0.0,0.1267,0.1567,0.0148,7,1,0
1330.0,42.0,1,0,219.0,179.0,179.0,179.0,291.0348,99.5013,230.3758,79.237,89.1572,179.0,179.0,0.0,0,0.0,0.0837,0.0767,0.0191,2,5,1
4559.0,142.0,1,0,159.0,239.0,239.0,139.0,120.2341,541.4596,27.8568,93.0013,100.505,239.0,239.0,0.0,0,0.0,0.1347,0.0997,0.0172,2,5,0
3898.0,125.0,1,0,119.0,119.0,218.0,119.0,150.6196,147.2753,74.3236,88.2638,98.2573,218.0,109.0,0.0,1,436.0,0.2953,0.1563,0.0342,3,2,1
1472.0,44.0,1,1,139.0,278.0,278.0,179.0,156.5288,80.05,99.4786,128.7799,242.6319,696.0,232.0,8606.0,0,3062.0,0.1251,0.1681,0.0466,2,1,1
1633.0,50.0,1,0,318.0,119.0,119.0,99.0,200.4507,474.5432,123.9677,84.4304,78.7353,119.0,119.0,0.0,0,0.0,0.0591,0.2126,0.0272,6,4,0
9068.0,285.0,1,0,179.0,99.0,99.0,179.0,89.6939,251.6987,131.1869,66.9216,70.4006,99.0,99.0,0.0,0,0.0,0.2327,0.3802,0.0167,4,1,1
2587.0,78.0,1,1,199.0,279.0,279.0,199.0,320.3986,211.1711,171.0497,157.2872,139.0081,319.0,319.0,11655.0,1,4861.0,0.4825,0.6525,0.008,6,2,0
7089.0,215.0,1,0,199.0,159.0,159.0,80.0,857.5036,869.9118,794.0006,56.5199,65.0077,159.0,159.0,0.0,0,0.0,0.0683,0.4063,0.0287,8,8,0
8713.0,276.0,1,0,139.0,119.0,119.0,219.0,195.9656,174.5623,183.1338,11.0114,23.0705,119.0,119.0,0.0,0,119.0,0.1448,0.3118,0.0209,9,3,0
2447.0,77.0,0,1,179.0,259.0,259.0,179.0,296.0511,178.0344,240.8589,64.3506,59.1122,259.0,259.0,0.0,0,0.0,0.6815,0.6205,0.0228,2,4,1
5538.0,165.0,1,0,99.0,159.0,159.0,100.0,163.0598,303.5807,83.4326,83.86,91.7197,159.0,159.0,398.0,0,0.0,0.2825,0.8215,0.0166,8,7,0
7501.0,229.0,0,1,99.0,119.0,119.0,179.0,167.503,853.2634,61.3922,117.807,115.1271,119.0,119.0,0.0,0,0.0,0.0067,0.0282,0.0171,10,6,0
8614.0,273.0,1,0,99.0,199.0,199.0,99.0,170.6436,161.698,220.7714,50.1597,66.3363,199.0,199.0,0.0,0,0.0,-0.0053,0.5007,0.0335,7,1,0
8280.0,258.0,1,0,119.0,139.0,139.0,119.0,745.229,135.7442,847.1157,106.1249,105.7982,139.0,139.0,0.0,0,0.0,0.0459,0.0209,0.0227,10,1,1
7468.0,227.0,0,0,199.0,139.0,139.0,239.0,110.9516,500.1,46.8402,63.0496,70.3491,139.0,139.0,836.0,0,0.0,0.0417,0.2442,0.0132,8,7,0
1329.0,42.0,1,0,99.0,139.0,139.0,159.0,163.2766,291.0348,137.7679,23.8537,50.589,219.0,219.0,458.0,0,219.0,0.0837,0.0767,0.0233,2,3,1
3069.0,93.0,0,1,219.0,219.0,219.0,239.0,160.5631,603.4211,242.825,81.2219,117.3882,438.0,219.0,0.0,0,438.0,-0.0379,-0.1094,0.0332,4,6,0
5514.0,165.0,1,0,259.0,179.0,179.0,219.0,245.2494,80.6551,309.2006,62.452,67.2254,179.0,179.0,0.0,0,0.0,0.062,0.053,0.0187,4,1,1
1261.0,40.0,1,0,99.0,199.0,199.0,119.0,105.5107,138.5442,33.541,70.8308,63.3127,199.0,199.0,0.0,0,0.0,0.1187,0.1127,0.0572,1,3,0
3.0,1.0,1,0,278.0,159.0,159.0,159.0,165.0068,141.1471,148.8624,24.6982,20.2299,159.0,159.0,0.0,0,0.0,0.037,0.183,0.0208,1,3,1
5250.0,159.0,1,0,199.0,179.0,179.0,179.0,289.5155,294.7563,193.6208,101.7214,100.2522,119.0,119.0,199.0,0,119.0,0.0883,0.0983,0.0087,1,3,1
2247.0,72.0,1,0,159.0,199.0,199.0,179.0,156.0513,103.5193,26.6833,148.3855,147.4797,199.0,199.0,0.0,0,0.0,-0.8116,-0.1566,0.03,2,4,1
8818.0,279.0,1,0,179.0,219.0,219.0,119.0,263.5384,225.347,115.1564,144.78,151.1043,219.0,219.0,0.0,0,0.0,0.0683,0.1708,0.0272,2,4,1
3792.0,121.0,1,0,99.0,159.0,159.0,80.0,135.5775,56.0892,175.5249,62.3157,77.8412,159.0,159.0,0.0,0,0.0,0.2468,0.2943,0.0479,6,1,1
3815.0,122.0,1,0,99.0,298.0,298.0,139.0,278.6472,141.5883,345.9133,64.1892,61.565,298.0,298.0,0.0,0,0.0,-0.1552,0.1723,0.053,6,1,0
7102.0,216.0,1,0,99.0,179.0,318.0,99.0,112.9292,138.5036,99.0353,101.3903,86.3264,318.0,159.0,0.0,0,0.0,0.0721,0.1151,0.0741,6,1,0
10532.0,321.0,0,0,80.0,139.0,139.0,99.0,671.6057,409.0736,692.3034,27.2809,34.176,139.0,139.0,0.0,1,139.0,-0.0433,0.0852,0.0139,3,1,1
7357.0,225.0,1,0,139.0,179.0,179.0,238.0,580.7342,135.0083,679.4645,104.1201,113.4416,179.0,179.0,0.0,0,0.0,0.1033,0.0513,0.0179,8,1,1
4049.0,130.0,1,0,199.0,139.0,278.0,258.0,245.5249,271.0018,123.1016,125.501,40.5278,278.0,139.0,0.0,0,0.0,0.3241,0.3241,0.0256,10,5,0
8205.0,256.0,0,1,159.0,239.0,239.0,139.0,91.0014,398.4595,56.5685,44.9055,39.2938,239.0,239.0,0.0,0,0.0,0.3554,0.3329,0.0205,1,5,0
9485.0,293.0,0,1,99.0,139.0,139.0,99.0,180.7374,143.3954,293.0017,110.7362,107.5047,139.0,139.0,0.0,0,278.0,0.0481,0.1446,0.0097,7,4,0
290.0,9.0,1,0,258.0,119.0,119.0,358.0,71.9253,216.2279,21.3776,54.3438,50.7568,119.0,119.0,0.0,0,0.0,0.1974,0.3034,0.0153,5,2,0
3449.0,106.0,0,1,99.0,80.0,80.0,99.0,348.5359,316.942,136.3085,218.4777,206.1274,80.0,80.0,0.0,1,0.0,0.5533,0.5288,0.022,5,2,0
9541.0,294.0,1,0,139.0,99.0,99.0,159.0,602.8474,315.3811,617.9773,20.9881,28.0713,99.0,99.0,0.0,0,0.0,0.2306,0.6081,0.0166,6,2,1
9253.0,289.0,0,1,99.0,80.0,80.0,99.0,152.2662,303.4555,145.0414,20.3593,8.2462,80.0,80.0,2265.0,1,1352.0,0.0847,0.2227,0.0039,1,4,0
10349.0,315.0,1,1,119.0,139.0,219.0,219.0,909.0903,0.0,897.9337,31.3249,46.5027,278.0,278.0,0.0,0,0.0,0.2643,0.2643,0.037,3,2,0
7384.0,226.0,1,1,119.0,119.0,119.0,139.0,194.6362,130.4847,210.2808,33.3242,33.3204,119.0,119.0,0.0,1,556.0,0.0578,-0.0292,0.0145,2,3,0
10276.0,312.0,1,1,278.0,179.0,179.0,159.0,813.0781,846.1575,812.7903,5.5902,75.228,378.0,189.0,397.0,0,0.0,0.1168,0.1168,0.0546,10,5,0
3980.0,129.0,1,1,0.0,139.0,139.0,199.0,0.0,253.7839,0.0,50.9166,54.3921,139.0,139.0,0.0,0,0.0,0.0996,0.0941,0.0122,6,1,0
8731.0,277.0,0,1,139.0,139.0,139.0,219.0,667.1469,645.3836,506.08,163.0276,157.7569,139.0,139.0,0.0,0,0.0,0.1643,0.1758,0.0147,3,6,1
8759.0,277.0,1,1,139.0,99.0,99.0,179.0,206.5387,432.6777,166.3009,39.3859,31.5357,99.0,99.0,2407.0,0,0.0,0.2088,0.1963,0.0105,10,5,1
10688.0,328.0,0,1,139.0,179.0,179.0,139.0,339.5942,195.5153,278.7059,81.6838,71.1003,179.0,179.0,0.0,0,0.0,0.0277,0.0482,0.0178,1,5,1
8925.0,281.0,1,0,99.0,139.0,139.0,99.0,184.1854,334.5688,133.2254,62.8371,84.2882,139.0,139.0,0.0,0,0.0,0.1837,0.1327,0.0165,8,3,1
7463.0,227.0,0,0,139.0,278.0,278.0,99.0,98.9002,286.9203,54.7083,43.8321,50.2021,278.0,278.0,1272.0,0,239.0,0.0652,0.0417,0.0265,7,3,1
6233.0,183.0,1,0,238.0,99.0,99.0,159.0,365.4436,380.659,365.4928,16.8671,11.068,99.0,99.0,0.0,0,0.0,0.1936,0.3761,0.0095,8,4,0
2873.0,87.0,1,1,0.0,199.0,199.0,199.0,57.6281,1107.6039,87.8009,42.8632,907.5365,159.0,159.0,618.0,0,319.0,1.5457,1.9487,0.0204,2,1,0
9233.0,289.0,1,0,100.0,139.0,139.0,139.0,201.748,273.2215,190.759,26.8794,10.5119,139.0,139.0,0.0,1,318.0,0.2027,0.4197,0.0067,6,3,0
5539.0,165.0,1,0,80.0,80.0,80.0,99.0,303.5807,176.8191,387.5693,90.8089,46.7386,239.0,119.5,0.0,0,239.0,0.2825,0.8215,0.0249,8,5,0
400.0,12.0,1,0,239.0,179.0,179.0,159.0,102.5,286.507,65.2993,35.107,24.1868,179.0,179.0,0.0,0,0.0,0.2373,0.2978,0.0323,5,2,0
8208.0,256.0,0,1,139.0,179.0,179.0,139.0,195.6253,712.2419,141.5097,52.0096,72.3205,179.0,179.0,258.0,0,0.0,0.3329,0.2254,0.0153,2,6,1
689.0,22.0,1,0,99.0,99.0,99.0,159.0,171.0117,224.2014,96.2549,77.4145,67.0168,99.0,99.0,0.0,0,795.0,0.0466,0.2246,0.0059,4,4,0
8333.0,261.0,1,0,0.0,159.0,159.0,199.0,0.0,177.9396,0.0,54.0393,52.6806,159.0,159.0,0.0,0,0.0,0.3704,0.3659,0.026,1,1,1
1435.0,44.0,1,0,199.0,199.0,199.0,139.0,50.04,118.0042,26.8701,38.5649,55.7001,199.0,199.0,139.0,1,199.0,0.1386,0.2076,0.0133,1,5,0
7352.0,225.0,1,0,80.0,80.0,199.0,258.0,194.7569,843.8271,96.7471,102.1078,110.1681,199.0,99.5,258.0,0,0.0,-0.0712,0.1033,0.0199,6,5,1
67.0,2.0,1,0,99.0,179.0,179.0,298.0,185.1385,163.5619,39.0512,144.8189,125.1958,179.0,179.0,0.0,0,0.0,0.203,0.1995,0.0167,8,4,1
6235.0,183.0,1,0,159.0,179.0,179.0,139.0,121.2456,895.1633,51.0882,72.092,70.8978,179.0,179.0,0.0,0,0.0,0.3176,0.3761,0.0172,8,8,0
4375.0,136.0,1,0,219.0,179.0,179.0,100.0,88.1717,77.0406,41.0488,54.5206,67.5296,179.0,179.0,0.0,1,0.0,0.0182,0.0942,0.0067,5,7,1
4254.0,134.0,1,0,139.0,80.0,80.0,179.0,383.4795,192.5649,529.7027,140.5036,120.5985,80.0,80.0,0.0,0,0.0,0.2625,0.314,0.0041,8,3,1
1736.0,54.0,0,1,219.0,119.0,397.0,179.0,225.2204,185.4562,221.009,28.9871,218.2527,397.0,132.3333,0.0,0,0.0,0.1538,0.3443,0.0655,7,4,0
2377.0,75.0,1,0,239.0,538.0,538.0,20.0,110.8264,205.0494,57.28,80.2309,102.7144,538.0,538.0,20.0,0,0.0,0.6472,0.6472,0.0556,3,3,0
2389.0,75.0,1,0,100.0,419.0,559.0,219.0,829.4607,63.1269,890.8749,38.3308,141.008,559.0,279.5,0.0,1,458.0,0.2482,0.2482,0.0577,5,1,0
10071.0,308.0,1,0,119.0,119.0,199.0,99.0,1151.7053,91.325,22.3607,14.3962,51.2104,199.0,99.5,0.0,1,0.0,-0.0103,0.1572,0.0213,1,6,1
5401.0,163.0,1,0,179.0,139.0,139.0,159.0,90.5124,356.6546,10.6301,89.3155,99.6519,139.0,139.0,0.0,0,0.0,0.1392,0.1392,0.0151,2,4,1
10674.0,328.0,1,0,119.0,99.0,99.0,239.0,240.5047,145.3487,66.3702,169.6887,177.7449,99.0,99.0,0.0,0,0.0,0.1377,0.2647,0.0098,7,2,1
682.0,22.0,1,0,199.0,298.0,298.0,338.0,126.0089,192.0059,127.0354,6.265,12.8062,298.0,298.0,0.0,0,0.0,0.1326,0.1466,0.0179,2,2,1
1133.0,34.0,1,0,219.0,298.0,298.0,119.0,127.548,67.0671,95.0053,40.8534,32.8101,298.0,298.0,0.0,0,0.0,0.1938,0.3893,0.0385,6,2,0
10564.0,323.0,1,0,99.0,139.0,338.0,159.0,334.8918,65.307,426.9333,89.8693,65.0173,338.0,169.0,0.0,0,0.0,0.1872,0.2847,0.1576,4,1,1
10173.0,310.0,1,0,139.0,99.0,99.0,99.0,90.118,365.7448,40.05,53.912,30.5164,99.0,99.0,0.0,0,0.0,0.1572,0.2032,0.0127,5,5,0
9098.0,286.0,1,0,139.0,238.0,318.0,99.0,256.1528,1013.6105,286.0087,23.817,932.2544,318.0,159.0,0.0,0,0.0,0.3162,0.2302,0.0352,2,2,1
7891.0,243.0,1,0,239.0,179.0,179.0,199.0,154.9911,348.9391,167.869,20.3961,37.5133,179.0,179.0,0.0,0,0.0,0.1358,0.3348,0.0409,5,2,1
1322.0,42.0,0,1,179.0,80.0,338.0,179.0,192.5104,127.8329,113.7453,86.8058,177.4218,338.0,112.6667,0.0,0,0.0,0.1102,0.1102,0.036,3,2,0
7624.0,235.0,1,0,99.0,139.0,278.0,179.0,213.9071,582.5019,242.8662,46.768,58.2001,278.0,139.0,0.0,0,0.0,0.3061,0.2431,0.0557,7,1,0
10835.0,334.0,1,0,219.0,199.0,199.0,199.0,277.5018,110.2112,210.4899,78.3661,85.5468,199.0,199.0,0.0,0,0.0,0.25,0.25,0.0329,1,3,0
3524.0,109.0,1,0,0.0,159.0,159.0,80.0,0.0,111.325,0.0,75.0417,59.0635,159.0,159.0,0.0,0,0.0,0.399,0.5365,0.0398,2,1,1
7815.0,240.0,0,0,80.0,99.0,99.0,219.0,124.3262,139.6755,101.789,28.6007,41.1947,99.0,99.0,0.0,1,337.0,-0.0044,0.1181,0.0094,4,3,0
9452.0,293.0,1,0,179.0,99.0,318.0,80.0,510.6332,166.4121,555.9469,54.8931,26.163,318.0,159.0,0.0,1,1668.0,0.1456,0.1271,0.0221,3,2,0
8110.0,253.0,1,0,179.0,119.0,119.0,219.0,54.2794,74.9283,66.1287,31.5634,39.9155,119.0,119.0,0.0,0,0.0,0.0489,0.3684,0.0219,7,1,1
10340.0,315.0,0,1,139.0,139.0,139.0,99.0,217.1848,168.7602,127.2517,82.0518,75.5414,139.0,139.0,0.0,0,0.0,0.2103,0.3363,0.0185,6,2,1
4011.0,129.0,1,0,219.0,139.0,139.0,219.0,256.5122,215.5371,258.8532,21.4709,14.089,139.0,139.0,0.0,0,0.0,0.3191,0.7216,0.0122,8,4,1
4835.0,148.0,0,1,179.0,298.0,298.0,139.0,136.5586,116.0873,27.6586,108.1157,105.006,259.0,259.0,0.0,0,238.0,0.1621,0.1916,0.0148,1,7,1
1729.0,54.0,1,0,219.0,139.0,139.0,99.0,131.3097,613.3574,65.0,76.5147,89.3001,139.0,139.0,0.0,0,139.0,0.2758,0.1538,0.0229,4,6,0
3280.0,99.0,1,1,179.0,417.0,516.0,80.0,202.6999,65.3911,221.5626,48.2701,39.1216,298.0,298.0,397.0,0,0.0,-4.3255,0.675,0.0425,3,1,1
1719.0,54.0,1,0,179.0,99.0,99.0,80.0,130.173,359.0198,177.6288,52.1967,64.6239,99.0,99.0,0.0,1,99.0,0.1618,0.1653,0.0163,6,1,1
6122.0,180.0,1,0,119.0,119.0,457.0,99.0,122.001,365.2684,6.7082,114.1271,77.9647,457.0,152.3333,0.0,0,0.0,0.3966,0.3226,0.0442,8,6,1
5374.0,162.0,1,0,238.0,139.0,139.0,199.0,433.8093,37.8319,433.3647,10.1242,14.9164,139.0,139.0,636.0,0,437.0,0.1802,0.1802,0.0174,4,2,1
4562.0,142.0,1,0,179.0,179.0,179.0,258.0,149.6011,249.3657,97.7394,65.4714,68.7314,179.0,179.0,0.0,1,179.0,0.0997,-0.0118,0.0129,1,2,1
5825.0,173.0,1,0,159.0,278.0,278.0,258.0,214.0707,112.5278,194.2498,35.5598,36.1732,278.0,278.0,0.0,1,179.0,0.095,0.2565,0.05,1,2,0
2686.0,81.0,1,0,219.0,199.0,199.0,259.0,111.8794,128.6283,63.3246,49.7041,94.3398,199.0,199.0,0.0,0,0.0,0.9595,0.9595,0.0213,4,3,0
7346.0,225.0,1,1,99.0,119.0,218.0,139.0,727.8958,145.0836,805.0894,86.1423,109.11,139.0,139.0,219.0,0,278.0,0.1113,0.1033,0.0139,4,1,0
5699.0,169.0,1,1,0.0,119.0,119.0,159.0,0.0,321.2262,0.0,42.7463,42.11,119.0,119.0,0.0,0,199.0,0.077,0.1325,0.0149,4,3,0
4169.0,133.0,0,1,278.0,99.0,99.0,99.0,383.2039,177.8145,379.0844,6.8007,5.2202,99.0,99.0,0.0,0,0.0,0.019,0.2085,0.0071,6,6,1
