ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
57,123,13,57,5,6,6,71,29,6,8,0,29,0,2,2,100,-8,1,1,1,100
78,175,7,68,44,0,0,100,-7,6,45,3,62,0,3,3,17,92,5,2,0,70
73,164,17,87,20,1,0,91,23,6,22,0,50,-7,2,2,35,-8,2,1,0,43
76,384,6,87,24,1,1,96,32,6,27,2,26,-7,0,0,4,-8,4,1,0,45
62,322,1,40,16,1,0,94,23,6,28,5,44,-7,4,4,31,84,7,4,1,85
86,264,5,134,17,0,0,100,-7,7,17,2,12,-8,0,0,13,95,6,2,0,67
76,191,3,76,18,0,0,100,-7,7,18,3,50,-7,1,1,67,66,5,4,1,90
62,264,2,74,56,0,0,93,4,4,58,4,50,2,2,2,52,51,5,4,2,47
90,172,30,84,9,0,0,100,-7,7,9,0,33,-7,0,0,4,-8,1,1,0,29
80,187,2,93,18,0,0,100,-7,7,19,1,26,-8,0,0,31,-8,3,1,2,63
79,66,19,35,5,0,0,100,-7,7,5,0,60,-7,0,0,35,36,2,3,0,100
72,280,22,128,17,1,1,94,-8,6,18,0,56,0,0,0,24,-8,2,2,0,57
65,604,13,194,43,0,0,91,2,4,45,0,36,0,1,1,16,78,12,4,2,74
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
67,260,7,73,15,0,0,81,3,4,16,2,44,-7,1,1,44,-8,4,1,0,100
65,388,4,51,11,1,1,100,-7,7,13,8,42,0,0,0,80,95,6,1,2,100
79,142,2,70,30,0,0,100,-7,7,32,2,39,2,1,1,6,84,2,10,0,60
69,199,2,83,61,1,1,100,-7,6,23,2,18,1,3,3,14,68,4,4,1,33
65,149,10,69,22,0,0,96,11,4,23,1,48,0,0,0,73,91,5,2,3,78
64,51,6,22,15,0,0,100,-7,5,24,3,25,0,0,0,61,84,10,3,1,100
74,173,3,44,14,1,1,100,-7,7,14,2,14,-7,0,0,45,89,4,2,1,75
62,212,32,103,11,1,1,77,9,0,13,0,23,-8,0,0,49,-8,5,1,2,89
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
77,311,7,144,27,1,1,96,47,6,44,2,29,6,0,0,3,77,1,2,0,17
78,176,13,100,36,2,2,100,-7,6,36,0,30,3,1,1,1,-8,1,2,0,33
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
71,65,3,31,20,0,0,100,-7,7,20,5,20,0,1,1,41,75,4,2,1,50
81,154,21,73,13,0,0,100,-7,7,13,0,23,0,0,0,46,-8,4,-8,0,67
62,33,2,14,9,0,0,100,-7,7,10,6,20,0,3,3,73,85,2,2,1,63
75,234,0,73,34,1,0,97,30,6,45,6,11,0,2,2,11,88,6,2,1,33
57,361,34,164,24,1,1,85,14,6,19,0,27,5,1,0,23,-8,6,1,0,73
79,177,2,68,18,0,0,100,-7,7,19,2,37,4,1,1,13,98,2,3,0,56
68,98,5,54,14,1,1,100,-7,0,15,3,13,0,2,2,6,-8,4,-8,0,67
63,264,5,41,16,1,1,94,3,0,16,3,47,-7,0,0,27,74,4,3,0,73
71,271,7,99,25,1,0,92,56,6,26,3,31,7,0,0,81,90,3,3,2,64
80,291,6,94,22,0,0,100,-7,7,24,1,68,6,0,0,7,-8,2,1,0,75
55,118,4,69,12,7,4,50,4,3,22,2,27,0,2,2,79,79,5,2,2,88
75,60,20,32,13,0,0,100,-7,7,13,0,31,0,4,3,40,75,1,2,1,50
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
67,164,10,77,46,1,1,98,5,4,50,1,18,8,0,0,24,68,12,2,1,54
80,177,1,64,33,0,0,100,-7,5,35,5,34,1,4,3,19,44,3,3,1,75
62,207,6,61,17,1,1,95,18,6,19,1,11,0,2,2,82,-8,12,-8,6,81
59,28,5,15,11,0,0,100,-7,7,11,3,64,0,0,0,106,98,2,3,1,100
67,324,7,103,19,1,0,86,23,6,22,3,32,1,1,1,77,78,10,3,4,100
61,172,9,59,22,1,1,96,0,2,23,1,30,0,0,0,54,84,7,4,2,92
67,101,6,39,15,0,0,100,-7,7,15,2,33,5,1,1,70,-8,7,1,2,89
89,357,1,125,15,0,0,100,-7,7,18,2,39,-8,1,0,6,31,4,2,0,55
84,211,1,60,22,0,0,100,-7,7,24,2,29,0,2,2,15,-8,3,2,1,36
70,168,31,78,22,1,0,96,49,6,17,0,65,3,1,1,61,17,3,3,2,75
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
54,358,9,104,49,0,0,90,3,4,49,1,78,-7,2,2,83,79,7,8,3,88
78,295,9,91,28,0,0,100,-7,7,28,1,4,0,1,1,23,-8,12,-8,1,71
70,136,21,89,23,0,0,96,58,6,24,0,25,0,0,0,72,49,5,3,2,62
70,121,5,37,11,0,0,100,-7,7,11,3,18,-7,0,0,84,70,5,2,3,88
82,215,32,73,10,0,0,100,-7,7,10,0,60,-7,1,0,0,26,2,4,1,100
65,196,1,54,40,0,0,100,-7,7,41,3,22,0,4,3,36,71,12,3,2,63
77,252,4,54,24,0,0,100,-7,7,37,3,42,3,2,2,15,78,4,5,1,64
77,275,5,105,30,1,0,90,34,6,31,2,52,0,0,0,40,97,3,5,2,53
58,136,16,63,23,0,0,83,9,4,24,0,54,-7,0,0,75,84,3,2,2,83
74,284,1,69,27,0,0,100,-7,7,30,4,30,0,2,1,24,55,5,4,2,41
71,108,1,55,14,1,1,88,62,6,17,4,63,2,3,3,37,95,2,3,0,63
64,194,3,51,14,0,0,86,5,4,21,5,14,-7,0,0,21,51,4,1,1,63
73,251,3,105,33,0,0,85,26,6,33,3,24,-7,0,0,22,-8,7,1,0,53
79,-8,7,104,20,0,0,95,27,6,20,2,55,-7,0,0,27,49,5,3,0,100
61,209,1,89,34,2,2,83,10,0,41,3,44,0,8,8,35,46,8,4,1,76
91,364,1,118,12,0,0,100,-7,7,13,1,8,0,1,1,0,-8,1,-8,0,20
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
72,164,6,76,34,0,0,100,-7,7,36,2,36,0,1,1,38,26,5,3,1,62
80,307,3,154,16,0,0,94,4,4,16,2,25,0,2,2,2,-8,3,-8,0,38
70,153,22,112,5,2,2,67,56,6,6,0,67,0,0,0,0,-8,0,1,0,50
63,189,3,70,15,8,4,61,16,5,31,1,17,-7,2,2,15,-8,4,2,0,67
78,240,10,83,51,0,0,100,-7,7,56,2,29,0,1,1,21,85,3,3,0,50
74,198,3,100,26,1,1,100,-7,6,7,3,30,4,1,1,1,65,1,2,0,38
72,126,12,64,15,0,0,100,-7,5,15,0,47,0,2,2,77,69,4,2,2,75
64,150,2,50,32,1,1,94,26,0,34,3,32,2,2,2,55,84,7,3,3,79
72,255,6,57,24,0,0,100,-7,7,24,6,46,-7,0,0,69,40,3,2,1,75
83,287,6,77,24,0,0,96,47,6,24,2,21,0,1,1,2,73,2,2,0,25
87,122,2,121,12,0,0,100,-7,7,3,3,31,2,2,2,6,-8,3,1,0,50
81,342,16,129,14,1,1,94,50,6,18,0,39,-8,0,0,2,14,1,3,0,100
68,209,5,110,43,1,0,88,13,5,48,2,54,-7,1,1,51,90,10,3,2,76
65,259,3,97,19,2,1,81,2,3,21,2,43,0,4,4,48,100,6,2,1,73
52,30,4,16,23,1,0,96,4,3,24,7,8,1,2,2,35,-8,17,1,1,78
68,269,12,115,18,0,0,89,54,6,18,0,28,0,0,0,68,84,9,1,4,83
92,288,7,102,16,0,0,100,-7,7,16,1,6,-8,1,0,1,-8,2,-8,0,29
63,213,6,65,14,1,1,72,35,6,18,4,33,0,1,1,68,91,3,1,0,80
82,159,1,95,19,0,0,100,-7,7,5,2,70,-8,0,0,42,67,3,3,0,67
83,157,2,50,13,0,0,93,44,6,15,2,53,3,2,2,0,-8,0,1,0,20
71,176,6,74,29,0,0,100,-7,7,29,3,34,0,1,1,54,36,5,2,3,70
72,73,2,34,30,0,0,100,-7,7,31,4,19,0,4,4,21,95,7,3,2,50
85,312,11,85,32,0,0,100,-7,7,32,1,25,-7,1,1,0,-8,3,1,0,24
69,292,6,121,28,3,3,90,64,6,39,2,48,0,4,4,18,93,1,4,0,55
81,442,152,245,10,0,0,100,-7,7,10,0,0,-8,0,0,41,-8,7,-8,1,88
61,147,1,61,60,1,1,98,13,6,62,5,52,-7,5,5,24,84,9,5,0,61
89,143,11,103,27,0,0,100,-7,7,13,1,11,-7,0,0,0,-8,1,1,0,14
74,193,1,91,19,0,0,100,-7,7,22,2,18,-7,1,1,90,79,6,2,4,73
61,177,7,87,10,1,0,91,3,3,12,1,45,8,0,0,75,48,3,4,1,100
65,121,9,48,20,1,1,95,14,0,21,1,25,0,0,0,49,42,6,3,0,75
73,271,56,148,8,1,1,88,47,6,8,0,38,0,0,0,0,-8,1,2,0,75
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
82,356,4,85,34,0,0,100,-7,7,34,3,21,0,1,1,2,-8,5,1,0,35
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
85,198,39,132,5,0,0,100,-7,7,5,0,60,0,0,0,26,-8,1,1,0,100
81,224,8,110,27,0,0,96,14,6,31,1,15,-8,0,0,12,-8,7,1,0,62
64,38,1,22,11,0,0,87,13,6,15,3,47,0,6,6,40,90,4,5,0,82
80,443,7,129,25,2,0,93,46,6,27,1,41,1,3,3,11,22,4,3,0,75
73,305,2,84,29,0,0,97,5,4,31,1,40,16,0,0,19,18,5,3,0,53
79,243,5,84,29,1,1,81,6,4,39,1,35,0,1,1,0,-8,3,2,1,50
69,114,16,54,21,0,0,100,-7,7,21,0,48,0,4,4,57,80,8,3,2,92
90,308,4,95,28,0,0,100,-7,7,31,2,27,4,2,2,2,-8,2,1,0,33
67,168,2,39,17,2,2,82,17,6,22,3,18,0,4,4,1,-8,6,1,0,50
77,146,11,64,11,1,1,92,-8,6,14,1,17,3,1,1,7,-8,2,1,0,75
55,77,2,48,5,2,2,100,-7,7,8,2,67,0,2,2,94,190,2,4,-8,100
79,161,8,83,17,0,0,100,-7,7,19,2,42,0,1,1,13,-8,5,1,1,86
77,179,4,59,44,0,0,93,59,6,45,3,56,0,2,2,10,65,3,1,0,45
84,110,30,67,12,0,0,100,-7,7,13,0,23,0,1,1,4,74,2,2,0,80
58,149,17,66,16,8,4,61,5,4,25,0,29,-7,0,0,19,81,2,2,0,67
62,190,4,80,29,1,0,74,13,5,31,3,45,0,1,0,60,82,6,8,1,100
80,174,13,75,23,0,0,100,-7,7,23,0,35,16,0,0,21,-8,2,1,1,60
73,123,4,65,24,0,0,100,-7,7,24,1,38,0,1,1,68,80,3,7,1,71
80,347,8,76,24,0,0,100,-7,7,26,2,54,10,0,0,13,54,2,3,1,71
74,138,23,89,9,0,0,89,1,4,9,0,22,0,0,0,3,-8,1,-8,0,25
74,197,8,93,49,0,0,100,-7,7,49,1,29,8,0,0,37,-8,6,2,1,53
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
80,245,3,88,44,0,0,98,58,6,45,2,27,5,0,0,21,81,4,3,0,100
82,130,10,64,22,0,0,95,8,4,22,1,9,9,0,0,2,52,5,2,0,50
62,170,3,34,15,0,0,100,-7,7,13,7,20,-7,0,0,67,100,10,2,3,100
70,411,3,95,70,0,0,99,65,6,72,5,12,2,1,1,23,64,8,2,2,37
70,291,8,88,14,0,0,100,-7,7,8,1,29,-7,0,0,100,67,5,2,4,100
60,280,18,122,22,0,0,91,0,4,23,0,35,0,0,0,34,64,6,2,3,80
66,160,3,71,17,0,0,83,15,6,18,1,44,0,1,1,32,70,3,3,1,86
62,117,4,52,15,0,0,93,-8,6,15,2,53,0,2,2,85,41,6,2,2,100
61,177,3,101,27,0,0,76,1,4,29,2,21,0,0,0,19,-8,7,1,1,62
56,137,4,65,38,1,0,80,2,4,41,2,27,0,1,1,64,48,7,2,2,69
55,39,2,17,21,0,0,96,-7,5,23,7,26,0,2,2,64,77,9,4,0,78
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
50,311,25,76,12,1,0,60,2,3,15,0,20,0,1,1,84,64,5,2,2,88
84,140,2,54,8,0,0,100,-7,7,9,2,33,3,2,1,10,89,1,3,0,67
86,143,6,60,15,0,0,100,-7,7,16,1,7,4,1,1,0,-8,0,-8,0,0
77,226,4,77,18,0,0,89,28,6,18,2,33,0,0,0,30,90,2,2,0,80
64,58,4,24,2,1,1,67,75,6,3,2,67,0,1,1,-8,81,-8,2,-8,100
72,264,2,81,42,1,1,100,-7,7,44,3,21,0,3,3,15,50,6,3,1,50
62,135,8,59,15,2,2,81,4,4,16,1,81,0,11,10,13,59,2,4,0,100
58,74,9,28,14,0,0,93,6,4,15,1,67,-7,3,3,88,44,2,5,2,78
84,169,21,57,15,0,0,100,-7,7,15,0,33,0,1,1,11,-8,3,1,0,57
58,211,5,54,39,0,0,95,2,4,39,4,23,0,1,1,25,43,5,3,3,47
75,394,2,75,47,0,0,98,29,6,55,5,24,0,5,5,13,49,8,3,2,42
72,255,4,12,5,0,0,100,-7,7,25,4,60,0,3,3,4,85,1,2,0,75
58,221,5,60,8,0,0,67,3,4,42,1,22,-7,2,2,63,93,5,1,2,86
78,166,3,81,18,0,0,100,-7,7,18,2,28,0,1,1,24,-8,4,1,2,50
73,153,0,75,17,0,0,100,-7,7,18,4,33,0,2,2,87,95,2,2,1,57
72,259,5,92,27,0,0,96,38,6,27,3,30,0,0,0,14,-8,3,3,1,47
81,208,4,79,16,0,0,100,-7,7,16,2,31,7,0,0,22,77,2,3,0,63
68,115,6,71,14,0,0,100,-7,7,14,2,14,0,5,4,83,-8,9,1,8,100
76,284,7,92,13,1,1,93,66,6,15,1,43,4,1,1,27,20,1,3,0,100
66,176,4,86,34,2,1,89,3,0,33,2,14,3,1,1,16,33,11,3,0,67
77,217,19,97,13,0,0,92,46,6,13,0,23,0,3,3,29,-8,1,-8,0,20
86,271,10,113,26,0,0,100,-7,7,32,2,27,-7,1,0,13,50,2,3,0,33
80,138,4,61,18,0,0,94,39,6,18,2,11,17,1,0,0,-8,2,-8,1,29
70,219,12,95,16,2,2,94,15,6,17,0,41,23,0,0,60,33,2,2,1,80
61,34,8,16,5,1,1,100,-7,6,5,2,60,0,0,0,95,56,2,2,2,100
79,86,9,36,13,0,0,100,-7,7,13,1,8,-7,0,0,19,-8,6,1,0,70
59,134,4,68,19,2,0,78,30,6,23,2,43,-7,0,0,88,85,5,2,1,88
86,380,3,138,23,0,0,100,-7,7,23,1,13,0,1,1,5,99,3,2,0,42
77,178,14,107,20,0,0,100,-7,7,22,0,55,1,1,1,39,86,4,2,0,100
65,266,2,96,25,3,3,89,10,4,31,4,57,0,0,0,27,95,8,4,1,87
86,174,3,77,22,0,0,95,46,6,22,1,23,2,2,2,2,99,1,2,0,50
75,351,8,93,30,0,0,90,1,4,28,1,7,-7,1,1,9,-8,7,-8,0,57
75,98,3,56,20,0,0,95,69,6,20,2,20,0,0,0,16,-8,3,-8,1,33
81,204,8,85,40,0,0,100,-7,7,43,1,35,0,3,3,9,85,5,2,0,54
72,320,1,89,35,3,3,100,-7,7,37,3,27,-7,0,0,31,-8,7,1,2,57
55,134,68,97,5,1,1,67,7,0,6,0,50,1,1,1,0,-8,0,1,-8,33
62,76,1,26,14,3,0,83,56,6,18,7,67,0,2,2,61,92,6,4,1,100
55,116,3,53,12,3,1,75,64,6,16,2,38,0,2,2,97,73,6,4,4,100
62,391,7,131,28,3,1,87,2,3,31,1,16,9,0,0,4,-8,4,1,0,54
65,155,7,68,29,1,1,87,22,5,31,1,58,3,1,1,59,67,4,2,0,60
77,181,4,68,27,1,0,89,30,6,28,2,46,0,1,1,4,69,3,2,0,45
68,298,1,131,74,0,0,95,3,4,78,3,59,0,5,4,2,22,3,23,0,70
62,-8,2,14,3,0,0,100,-7,7,0,3,0,0,1,1,61,-8,4,-8,2,100
57,153,13,53,17,0,0,88,6,4,17,0,18,0,0,0,86,-8,4,1,3,71
65,209,8,56,41,1,1,98,2,0,47,4,38,-7,0,0,0,69,3,6,0,43
66,59,9,40,7,0,0,86,16,6,7,1,71,0,0,0,0,64,0,4,-8,67
67,69,3,43,6,3,1,50,10,4,10,1,60,0,5,3,27,101,1,2,0,60
82,85,7,75,27,0,0,100,-7,7,13,2,22,-8,0,0,12,87,4,3,1,50
72,187,12,62,51,1,1,96,10,1,53,0,25,0,1,1,32,42,5,2,1,28
79,193,17,69,18,0,0,100,-7,7,18,0,33,1,2,2,49,57,4,3,0,88
60,154,5,76,35,3,1,82,4,4,38,3,34,4,1,1,26,3,6,2,2,89
70,132,2,68,40,0,0,98,32,6,30,6,19,1,5,5,32,-8,5,2,1,41
75,285,6,111,10,0,0,100,-7,7,10,1,40,13,0,0,96,11,4,2,3,100
78,121,41,84,18,0,0,94,38,6,1,0,33,-8,0,0,18,-8,3,1,1,50
85,179,3,66,20,0,0,100,-7,7,26,2,40,0,2,2,9,76,1,4,0,50
73,335,2,97,13,2,1,76,7,4,17,2,35,-7,2,2,0,70,1,5,0,43
61,251,12,74,15,0,0,93,70,6,15,0,13,0,1,1,89,-8,7,1,5,100
61,187,8,95,18,1,1,82,2,4,22,2,18,0,1,1,21,-8,5,1,0,86
59,277,1,137,22,3,1,60,10,4,12,6,20,0,5,5,43,87,17,2,2,95
69,70,3,47,23,0,0,100,-7,7,24,2,9,-7,3,3,41,-8,13,1,2,79
86,168,1,68,32,0,0,100,-7,7,47,5,30,4,2,2,5,-8,3,2,0,36
88,209,9,93,19,0,0,100,-7,7,19,1,53,5,0,0,0,-8,1,1,0,29
70,105,5,38,12,1,1,100,-7,7,13,1,17,0,1,1,21,-8,3,1,0,57
56,151,19,78,38,2,2,90,7,4,42,0,67,1,3,3,86,59,5,3,1,100
56,-8,11,86,19,0,0,95,1,4,19,1,58,-7,5,5,94,47,6,2,6,89
66,143,4,75,10,1,1,100,-7,6,10,1,30,-7,2,2,95,-8,2,-8,1,100
69,130,2,60,13,3,1,82,41,6,18,1,53,0,3,3,6,60,3,4,1,88
82,103,67,85,1,0,0,50,62,6,3,0,0,0,0,0,0,-8,0,-8,-8,0
62,165,7,71,28,1,1,86,20,6,29,3,41,-7,6,6,39,50,4,2,0,60
67,261,17,118,27,1,0,93,4,4,28,0,29,2,6,6,40,-8,4,3,0,88
58,92,6,40,34,1,1,100,-7,0,41,1,22,0,4,4,37,100,8,4,3,52
69,300,5,66,31,0,0,100,-7,7,36,7,16,-7,1,1,44,51,9,3,2,60
79,196,4,65,10,0,0,100,-7,7,67,1,55,10,0,0,-8,50,1,2,-8,100
73,269,14,91,28,0,0,97,-8,6,34,0,26,0,0,0,49,70,5,4,2,75
83,272,18,104,10,1,0,91,35,6,12,0,18,17,0,0,6,-8,1,-8,0,25
63,363,3,24,17,0,0,94,33,6,39,7,29,-7,1,1,68,99,8,3,1,92
74,157,9,43,19,0,0,100,-7,5,2,2,25,-7,0,0,36,62,5,3,0,67
64,147,1,56,19,0,0,91,3,4,23,3,36,1,3,3,34,-8,3,2,0,63
69,192,2,87,14,0,0,94,1,4,17,1,53,0,1,1,53,115,2,1,1,60
56,78,8,40,14,2,2,81,5,4,18,3,19,0,0,0,22,89,2,2,1,50
65,154,41,92,10,1,0,73,12,6,12,0,33,-7,0,0,46,35,4,1,2,83
69,335,6,90,35,0,0,97,3,4,36,1,43,0,4,4,10,32,5,7,0,60
60,256,4,86,28,0,0,90,4,4,30,2,30,4,1,1,60,100,8,3,2,85
69,323,6,107,44,1,1,96,77,6,46,1,22,0,0,0,46,94,18,3,3,60
74,47,13,28,6,0,0,100,-7,7,7,0,43,0,0,0,-8,47,1,2,-8,100
60,208,4,75,40,1,1,87,14,6,45,4,60,0,5,5,91,87,8,5,2,100
80,96,18,57,10,0,0,100,-7,7,10,0,60,0,0,0,-8,-8,-8,1,-8,100
60,267,4,115,37,0,0,97,3,4,42,3,38,4,2,2,33,65,5,5,1,73
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
83,187,3,59,19,0,0,100,-7,7,32,2,37,0,3,3,6,93,5,1,0,75
66,120,3,60,23,1,0,83,22,5,30,2,17,-7,2,1,44,70,4,2,0,67
52,281,3,108,13,4,3,88,1,3,18,2,53,1,3,3,100,100,5,4,5,100
78,359,2,129,47,0,0,98,58,6,50,6,34,0,7,7,10,93,4,1,0,40
58,171,34,115,3,3,2,29,2,4,7,0,43,0,0,0,81,-8,1,1,1,100
67,116,5,40,14,0,0,86,6,4,14,1,57,0,0,0,69,97,1,2,1,43
50,118,18,75,3,3,3,43,14,6,7,0,29,0,5,5,154,69,1,1,1,100
83,177,1,60,18,0,0,100,-7,7,25,4,37,0,2,2,6,74,3,3,1,64
65,141,3,25,12,3,3,100,-7,6,18,1,50,0,7,7,16,65,3,4,0,78
68,142,5,54,26,0,0,100,-7,7,27,2,26,0,3,3,70,68,5,3,3,80
68,137,4,85,24,0,0,88,10,4,24,2,38,3,1,1,15,68,7,3,0,85
84,282,14,84,12,0,0,100,-7,7,12,0,50,-8,0,0,53,65,2,3,0,83
76,109,10,50,14,0,0,100,-7,7,14,3,71,0,2,2,0,93,0,2,-8,40
85,342,64,140,10,0,0,100,-7,7,10,0,60,0,0,0,18,-8,2,-8,0,67
67,210,2,47,5,1,1,86,57,6,7,2,43,-7,1,1,50,75,2,2,0,80
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
76,395,1,151,16,0,0,82,12,6,17,1,18,0,1,1,8,-8,4,1,0,55
67,158,0,51,28,0,0,97,-8,6,29,1,45,0,2,2,44,42,5,1,3,67
72,151,7,60,30,1,0,97,36,6,34,4,27,6,0,0,16,78,3,6,1,45
81,262,2,98,22,0,0,100,-7,7,23,1,17,0,1,1,8,60,5,2,1,50
72,29,3,20,11,0,0,100,-7,7,11,3,18,0,2,1,6,-8,3,1,0,44
73,90,1,37,24,0,0,96,11,4,25,2,40,1,1,1,9,69,8,4,0,80
59,183,2,73,28,1,1,90,2,0,31,2,32,0,10,10,66,62,5,3,1,57
72,210,7,76,25,0,0,92,23,6,25,3,40,0,3,3,25,79,3,3,1,50
56,131,2,62,27,4,0,70,10,4,33,4,45,-7,2,2,31,84,5,6,2,69
67,123,8,53,17,0,0,94,-8,6,18,2,39,-7,1,1,53,39,6,3,2,82
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
88,168,11,72,23,0,0,100,-7,7,28,1,13,-8,0,0,2,-8,1,1,0,22
74,139,1,61,27,0,0,93,29,6,28,4,25,0,1,1,19,21,2,3,1,42
69,132,16,85,19,0,0,90,10,4,20,0,25,0,0,0,8,-8,5,2,0,70
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
87,174,1,73,4,0,0,100,-7,7,5,2,40,0,1,1,9,-8,1,1,-8,67
63,112,7,45,37,0,0,100,-7,7,37,9,5,0,2,2,25,-8,10,-8,1,56
55,584,13,172,17,0,0,76,4,4,17,0,24,0,8,8,61,72,8,1,1,100
74,127,7,80,31,0,0,98,56,6,46,3,57,-7,1,1,29,88,4,3,0,78
75,78,3,41,6,0,0,100,-7,7,6,1,67,0,4,4,56,101,2,1,0,100
69,231,21,123,7,4,4,67,6,1,12,0,17,-8,0,0,0,-8,1,1,0,40
66,226,3,95,20,1,1,100,-7,7,22,3,23,-7,0,0,47,86,7,3,1,67
80,114,3,49,21,0,0,100,-7,7,21,3,33,0,3,3,3,50,3,4,0,44
73,70,2,31,20,0,0,100,-7,7,21,4,10,0,5,5,45,97,4,2,0,55
72,261,15,110,10,1,1,100,-7,7,11,0,30,0,0,0,41,-8,3,2,0,71
69,110,6,53,24,0,0,96,35,6,26,3,31,7,0,0,45,98,12,4,1,84
68,167,0,68,30,1,0,88,16,6,32,4,34,-7,2,2,25,31,4,2,0,43
79,225,2,111,22,3,1,82,28,6,28,1,14,1,1,1,1,-8,1,1,0,30
89,243,7,116,6,0,0,100,-7,7,6,2,17,0,0,0,17,-8,3,1,0,100
78,78,5,36,21,0,0,95,33,6,21,6,62,0,1,1,8,100,5,1,0,86
82,351,25,101,17,0,0,100,-7,7,17,0,47,0,0,0,22,-8,4,2,0,86
78,260,5,95,49,0,0,98,23,6,49,3,55,-7,4,4,25,42,4,7,0,50
84,140,5,74,22,0,0,100,-7,7,24,2,14,0,1,1,36,22,1,2,0,30
70,391,6,66,17,3,3,100,-7,7,37,3,41,-7,1,1,1,72,1,2,0,71
75,100,4,48,17,0,0,100,-7,7,18,1,44,0,0,0,49,36,3,2,2,71
57,146,38,95,9,7,5,28,15,5,6,0,33,1,7,7,29,-8,2,1,1,43
86,194,13,73,8,0,0,100,-7,7,8,0,75,-8,0,0,6,14,2,2,0,100
76,261,8,86,18,0,0,89,6,4,19,2,37,-7,0,0,24,-8,3,1,0,40
65,340,3,110,27,2,2,100,-7,6,26,2,30,0,3,3,58,46,11,3,5,83
68,104,5,44,22,2,2,92,11,4,24,5,21,0,1,1,36,-8,5,1,1,54
76,261,4,122,18,0,0,100,-7,5,18,2,44,0,2,1,43,70,3,4,2,70
60,51,7,25,18,0,0,96,10,4,23,6,52,0,16,16,90,82,5,4,1,100
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
76,336,3,98,22,0,0,100,-7,7,25,2,30,3,2,2,48,-8,6,1,3,58
62,275,6,99,21,1,1,91,12,6,22,1,55,15,0,0,87,71,6,5,5,92
80,259,2,82,29,0,0,100,-7,7,32,2,59,2,1,1,26,72,3,4,0,50
81,119,10,55,7,0,0,100,-7,7,7,1,57,0,3,2,0,90,0,2,0,67
89,241,12,81,15,0,0,100,-7,7,18,0,40,12,0,0,9,-8,1,1,0,50
73,113,9,49,7,0,0,86,9,4,7,2,43,21,0,0,7,87,1,2,0,100
56,243,4,42,31,0,0,100,-7,7,61,5,35,-7,4,4,91,57,10,3,5,93
56,179,12,74,32,3,1,74,2,3,38,0,40,-7,0,0,20,23,1,2,1,23
62,170,8,78,53,1,1,100,-7,6,58,5,24,0,2,2,39,90,3,4,3,50
75,195,10,84,19,0,0,100,-7,7,19,1,16,7,0,0,33,-8,3,-8,1,75
73,286,2,81,53,0,0,98,70,6,59,6,42,2,1,1,50,82,6,6,3,60
