V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V13,V19,V22,V30,V33,V35,V36,V40,V41,V42,V43,V45,V47,V50,V51,V52,V59,V63,V72,V75
1.0,445.0,8.0,9,24.0,8.0,2.0,22,30.0,1.0,2,8.0,3,2,0,3,9,6,0.0,3,3.0,86.0,8,8,1.0,2,1,12.0,7,2,0
0.0,15.0,10.0,5,2676.0,142.0,188.0,19,411.0,0.0,13,9.0,7,2,1,1,8,8,135.0,3,14.0,0.0,1,5,0.0,8,1,7.0,6,1,2
1.0,1.0,5.0,1,859.0,4.0,1.0,4,4.0,1.0,1,1.0,9,2,7,1,9,6,3.0,2,8.0,197.0,1,8,0.0,1,0,46.0,6,1,7
6.0,4.0,40.0,15,208.0,34.0,6.0,27,27.0,1.0,1,27.0,9,2,0,1,9,6,0.0,3,7.0,294.0,5,5,0.0,1,0,7.0,7,0,1
7.0,0.0,3.0,3,0.0,2.0,16.0,37,39.0,3.0,7,0.0,9,2,1,3,9,6,2.0,2,19.0,117.0,4,8,1.0,3,1,8.0,4,1,8
10.0,0.0,2.0,1,21.0,1.0,363.0,17,590.0,2.0,60,1.0,4,2,1,1,5,8,1.0,3,13.0,3.0,1,8,32.0,0,0,0.0,6,1,1
1.0,5.0,2.0,7,5.0,8.0,35.0,11,490.0,1.0,9,7.0,4,2,6,3,9,9,3.0,0,0.0,1.0,5,10,2.0,0,1,1.0,7,2,6
6.0,0.0,11.0,5,1.0,2.0,23.0,6,151.0,1.0,4,2.0,7,2,1,1,1,8,4.0,1,33.0,195.0,1,10,11.0,0,0,2.0,8,0,9
4.0,45.0,13.0,12,10.0,12.0,9.0,18,18.0,2.0,5,12.0,5,2,1,1,1,8,21.0,2,6.0,0.0,2,8,36.0,2,3,53.0,7,14,1
1.0,0.0,9.0,6,839.0,15.0,1.0,15,15.0,1.0,1,6.0,7,2,0,1,1,6,19.0,3,13.0,12.0,3,7,19.0,2,1,0.0,7,2,1
0.0,57.0,29.0,1,1504.0,84.0,4.0,41,135.0,0.0,2,4.0,7,2,1,2,9,6,0.0,1,0.0,10.0,7,8,34.0,2,1,5.0,6,2,0
0.0,44.0,10.0,2,5018.0,83.0,1.0,2,21.0,0.0,1,2.0,3,2,1,2,9,6,7.0,3,32.0,6.0,1,8,14.0,4,1,0.0,7,10,3
1.0,0.0,34.0,8,23.0,2.0,1.0,17,25.0,1.0,1,2.0,6,2,1,0,9,6,46.0,3,24.0,89.0,1,7,5.0,13,1,8.0,7,4,1
0.0,2.0,20.0,0,1805.0,42.0,10.0,1,55.0,0.0,2,1.0,7,2,1,1,9,6,12.0,0,17.0,1.0,1,8,8.0,2,1,6.0,6,1,8
0.0,29.0,1.0,9,3500.0,327.0,2.0,49,113.0,0.0,1,9.0,7,2,4,3,9,7,4.0,1,31.0,88.0,1,3,7.0,1,0,1.0,8,1,1
6.0,28.0,14.0,11,1.0,4.0,6.0,11,11.0,1.0,1,4.0,4,2,1,3,9,6,26.0,2,27.0,32.0,1,10,21.0,1,1,5.0,6,3,1
0.0,922.0,3.0,1,1506.0,14.0,6.0,1,43.0,0.0,3,1.0,7,2,1,2,8,8,411.0,3,0.0,17.0,1,7,163.0,4,0,6.0,4,2,0
1.0,38.0,6.0,4,1447.0,17.0,12.0,13,138.0,0.0,4,4.0,4,2,1,2,9,6,5.0,3,9.0,517.0,1,5,1.0,1,1,11.0,6,1,1
2.0,8.0,2.0,1,1339.0,46.0,8.0,8,20.0,0.0,2,1.0,3,2,1,2,9,7,3.0,3,5.0,13.0,4,3,0.0,2,0,34.0,6,0,1
2.0,-1.0,1.0,45,1137.0,77.0,149.0,3,708.0,2.0,11,45.0,7,2,3,2,9,6,3.0,3,5.0,12.0,1,8,1.0,2,0,7.0,7,4,1
2.0,534.0,1.0,0,0.0,0.0,2.0,3,20.0,2.0,2,0.0,7,2,1,0,9,8,0.0,0,4.0,13.0,0,3,1.0,1,0,0.0,7,0,2
0.0,3.0,14.0,7,1499.0,52.0,28.0,7,254.0,0.0,5,7.0,7,2,1,1,8,8,0.0,3,0.0,67.0,0,8,10.0,3,0,2.0,6,1,1
3.0,10.0,13.0,7,103.0,8.0,11.0,12,46.0,1.0,3,7.0,9,2,1,0,9,6,0.0,3,0.0,12.0,1,10,3.0,1,1,20.0,6,2,1
0.0,-2.0,8.0,2,3075.0,108.0,31.0,30,178.0,0.0,3,2.0,7,2,1,1,9,7,0.0,3,24.0,123.0,1,7,11.0,1,0,44.0,4,4,1
4.0,0.0,7.0,13,23.0,13.0,4.0,13,13.0,1.0,1,6.0,3,2,1,2,9,6,21.0,3,2.0,3.0,4,5,3.0,2,1,1.0,6,3,0
0.0,1.0,2.0,2,2665.0,71.0,14.0,11,139.0,0.0,3,2.0,3,2,1,3,8,1,0.0,3,1.0,16.0,8,10,1.0,1,1,0.0,6,6,0
1.0,21.0,10.0,4,1.0,2.0,5.0,16,26.0,1.0,3,2.0,4,2,1,0,8,1,2.0,3,8.0,2.0,1,3,8.0,0,1,1.0,6,8,0
0.0,0.0,26.0,31,4010.0,55.0,23.0,43,58.0,0.0,2,31.0,3,2,1,2,8,6,4.0,3,43.0,0.0,1,10,0.0,4,0,7.0,6,56,1
4.0,498.0,3.0,3,7.0,0.0,7.0,12,12.0,1.0,2,0.0,0,2,1,3,9,8,7.0,3,18.0,28.0,0,5,34.0,3,0,22.0,6,1,0
1.0,71.0,1.0,4,331.0,25.0,7.0,40,120.0,1.0,4,4.0,3,2,1,3,8,7,6.0,2,6.0,29.0,1,8,15.0,2,1,8.0,7,0,8
17.0,41.0,39.0,17,99.0,34.0,17.0,28,34.0,1.0,1,34.0,3,2,1,1,9,6,1.0,1,19.0,100.0,2,8,5.0,3,0,14.0,4,1,0
7.0,25.0,1.0,9,0.0,2.0,11.0,9,69.0,2.0,4,0.0,4,2,4,2,9,7,110.0,3,0.0,141.0,8,8,0.0,4,1,66.0,7,7,5
12.0,95.0,1.0,1,0.0,1.0,20.0,1,1.0,1.0,3,0.0,3,2,1,3,9,9,1.0,2,12.0,1.0,0,3,24.0,0,0,1.0,7,1,0
2.0,27.0,3.0,20,1427.0,48.0,13.0,15,47.0,0.0,1,24.0,7,2,1,3,9,8,1.0,3,6.0,80.0,1,3,3.0,6,2,0.0,7,1,1
9.0,46.0,18.0,14,18.0,5.0,10.0,25,25.0,1.0,2,5.0,4,2,1,3,9,6,5.0,1,7.0,834.0,8,8,6.0,3,1,6.0,6,1,1
11.0,74.0,3.0,8,728.0,9.0,11.0,4,9.0,1.0,1,8.0,7,2,1,3,8,6,28.0,3,35.0,50.0,5,10,0.0,5,0,7.0,7,4,1
5.0,65.0,58.0,5,63.0,5.0,22.0,5,19.0,1.0,5,5.0,7,2,1,1,9,6,14.0,3,17.0,19.0,1,3,5.0,3,0,4.0,8,15,1
0.0,5.0,19.0,8,326.0,71.0,29.0,15,278.0,0.0,9,14.0,9,2,4,3,9,6,0.0,3,4.0,725.0,1,8,6.0,1,0,5.0,8,1,3
8.0,24.0,5.0,8,87.0,9.0,15.0,38,114.0,2.0,3,8.0,3,2,1,2,9,7,1.0,0,1.0,43.0,8,6,51.0,1,0,3.0,6,1,11
3.0,801.0,2.0,3,12.0,1.0,11.0,14,64.0,2.0,5,1.0,7,2,3,0,1,6,88.0,0,7.0,185.0,1,3,12.0,6,0,2.0,7,1,8
3.0,3188.0,5.0,0,1.0,0.0,3.0,0,0.0,1.0,1,0.0,3,2,7,1,9,4,7.0,3,2.0,828.0,1,8,2.0,3,1,1.0,1,0,5
0.0,-1.0,23.0,6,2763.0,37.0,3.0,10,52.0,0.0,3,9.0,7,2,3,2,9,6,0.0,0,17.0,11.0,1,6,31.0,1,0,1.0,6,1,1
0.0,15.0,4.0,2,2725.0,307.0,23.0,46,440.0,0.0,7,2.0,4,2,1,3,8,8,8.0,0,4.0,64.0,2,3,114.0,2,1,5.0,6,1,2
5.0,1.0,5.0,0,5.0,0.0,5.0,1,0.0,1.0,1,0.0,7,2,1,1,8,6,7.0,3,7.0,93.0,3,8,246.0,1,1,28.0,6,15,1
0.0,-1.0,5.0,5,1713.0,106.0,1.0,28,45.0,0.0,1,5.0,9,2,4,3,9,6,25.0,2,1.0,30.0,1,8,0.0,1,0,10.0,6,2,4
2.0,0.0,39.0,1,136.0,2.0,2.0,1,2.0,1.0,1,1.0,0,2,3,2,9,6,2.0,3,47.0,47.0,1,5,4.0,1,2,3.0,6,1,1
0.0,24.0,2.0,2,1566.0,14.0,1.0,2,6.0,0.0,1,2.0,9,2,7,2,9,6,0.0,1,13.0,19.0,1,10,11.0,3,1,0.0,7,2,4
0.0,31.0,5.0,14,4006.0,138.0,27.0,26,199.0,0.0,4,14.0,3,2,3,2,1,4,12.0,3,15.0,19.0,1,0,0.0,3,0,15.0,7,1,2
2.0,0.0,3.0,4,1215.0,5.0,2.0,6,35.0,1.0,1,4.0,7,2,1,0,8,10,0.0,3,0.0,51.0,1,5,0.0,8,0,5.0,6,1,0
0.0,46.0,7.0,1,1804.0,12.0,1.0,7,7.0,0.0,1,1.0,3,2,7,0,8,6,0.0,1,0.0,76.0,8,8,0.0,0,1,4.0,6,6,2
0.0,3.0,8.0,3,986.0,76.0,27.0,4,138.0,0.0,7,3.0,7,2,3,1,9,6,40.0,3,48.0,14.0,1,8,1.0,3,1,0.0,6,3,1
0.0,3.0,2.0,10,5807.0,89.0,25.0,18,444.0,0.0,12,10.0,7,2,3,3,9,1,4.0,3,6.0,4.0,0,5,13.0,1,0,0.0,7,0,4
8.0,26.0,14.0,4,66.0,14.0,8.0,4,4.0,1.0,1,4.0,4,2,1,3,8,6,49.0,3,2.0,155.0,1,5,10.0,1,1,18.0,7,0,3
1.0,35.0,3.0,2,1327.0,20.0,3.0,15,53.0,0.0,1,2.0,7,2,1,2,9,1,15.0,3,34.0,725.0,2,8,3.0,9,0,343.0,6,1,0
51.0,20.0,4.0,2,1.0,9.0,181.0,40,93.0,1.0,33,1.0,3,2,1,1,8,6,19.0,0,11.0,5.0,1,8,13.0,0,0,1.0,6,3,1
0.0,80.0,39.0,27,1471.0,47.0,45.0,41,172.0,0.0,7,27.0,7,2,4,1,9,1,1.0,1,0.0,122.0,1,3,24.0,1,0,7.0,8,1,5
2.0,0.0,10.0,6,113.0,12.0,7.0,26,78.0,1.0,4,6.0,3,2,1,0,9,8,3.0,0,2.0,1.0,5,8,4.0,6,0,19.0,4,0,0
14.0,31.0,46.0,23,468.0,23.0,69.0,46,147.0,2.0,5,23.0,4,2,1,3,8,1,17.0,3,19.0,1.0,1,8,1.0,1,1,2.0,6,1,0
5.0,6.0,1.0,7,2.0,5.0,55.0,20,897.0,1.0,12,5.0,7,2,4,3,8,10,13.0,2,13.0,27.0,1,3,1.0,3,0,0.0,6,0,0
6.0,374.0,7.0,10,256.0,15.0,20.0,31,85.0,2.0,8,10.0,4,2,1,3,9,6,30.0,1,0.0,23.0,0,8,1.0,5,2,503.0,9,1,1
8.0,2.0,12.0,5,204.0,22.0,8.0,21,21.0,1.0,1,21.0,4,2,1,2,5,8,1.0,1,6.0,62.0,1,10,0.0,1,2,11.0,2,2,3
0.0,2.0,5.0,3,1784.0,180.0,208.0,12,1467.0,0.0,34,4.0,4,2,4,2,9,1,5.0,0,28.0,20.0,2,5,2.0,1,1,0.0,6,0,1
1.0,1.0,14.0,10,1166.0,69.0,4.0,49,57.0,1.0,3,10.0,9,2,1,1,9,7,8.0,3,2.0,13.0,8,3,0.0,16,0,30.0,1,1,2
0.0,20.0,17.0,37,3047.0,182.0,14.0,48,194.0,0.0,3,41.0,7,2,1,3,1,1,5.0,3,32.0,306.0,8,3,4.0,0,1,1.0,8,2,1
1.0,284.0,39.0,8,118.0,29.0,1.0,25,25.0,1.0,1,22.0,7,2,1,2,8,7,20.0,3,14.0,12.0,1,8,134.0,10,1,0.0,6,1,0
1.0,0.0,23.0,2,66.0,3.0,1.0,2,3.0,1.0,1,3.0,3,2,2,1,8,8,0.0,3,6.0,0.0,1,7,0.0,18,1,10.0,6,1,2
0.0,0.0,6.0,1,6249.0,92.0,2.0,1,33.0,0.0,1,1.0,4,2,0,0,9,6,22.0,2,1.0,32.0,1,10,5.0,2,1,5.0,7,1,2
6.0,8.0,3.0,2,192.0,103.0,192.0,32,367.0,2.0,27,2.0,7,2,1,0,9,6,0.0,3,1.0,1.0,0,3,8.0,1,1,27.0,9,1,1
0.0,0.0,12.0,3,6433.0,27.0,1.0,3,27.0,0.0,1,3.0,7,2,7,0,9,4,0.0,2,0.0,68.0,5,5,3.0,3,1,147.0,7,0,1
15.0,233.0,0.0,22,103.0,94.0,47.0,6,2143.0,2.0,7,94.0,7,2,1,1,9,8,3.0,3,2.0,129.0,0,0,5.0,1,0,1.0,1,0,0
7.0,-1.0,6.0,8,236.0,15.0,108.0,45,527.0,1.0,12,10.0,7,2,4,0,8,6,7.0,1,44.0,5.0,1,5,102.0,2,1,4.0,8,1,4
1.0,0.0,6.0,6,2.0,5.0,1.0,6,66.0,1.0,1,5.0,9,2,1,2,9,6,5.0,3,22.0,643.0,4,5,5.0,1,1,2.0,7,4,1
5.0,0.0,24.0,2,74.0,73.0,21.0,16,76.0,1.0,5,2.0,7,2,3,0,8,8,1.0,3,8.0,8.0,1,10,119.0,1,0,0.0,7,17,0
0.0,6.0,10.0,4,1296.0,225.0,2.0,29,68.0,0.0,1,4.0,4,2,1,3,9,6,3.0,3,23.0,173.0,1,5,1.0,2,1,125.0,6,0,2
0.0,0.0,14.0,4,4633.0,25.0,5.0,9,57.0,0.0,2,4.0,6,2,1,1,9,6,42.0,3,30.0,1.0,1,5,2.0,2,1,1.0,7,1,1
0.0,0.0,7.0,0,0.0,12.0,39.0,4,12.0,0.0,3,0.0,0,2,1,1,9,8,4.0,3,0.0,225.0,1,10,5.0,1,0,24.0,6,2,2
4.0,1.0,27.0,19,112.0,29.0,7.0,21,67.0,2.0,3,19.0,7,2,1,0,9,7,0.0,3,6.0,57.0,1,8,17.0,1,1,4.0,6,2,1
3.0,197.0,2.0,1,541.0,3.0,18.0,4,438.0,1.0,4,1.0,0,2,1,1,9,8,4.0,3,5.0,55.0,1,8,0.0,1,0,51.0,6,1,14
37.0,6.0,12.0,14,344.0,36.0,108.0,43,94.0,1.0,9,14.0,5,2,1,3,8,6,0.0,2,1.0,30.0,1,8,2.0,3,1,0.0,6,7,3
2.0,50.0,2.0,2,1.0,1.0,3.0,2,2.0,1.0,2,1.0,7,2,0,3,8,1,4.0,1,4.0,46.0,1,3,44.0,1,1,0.0,4,0,0
0.0,1.0,1.0,10,5232.0,380.0,28.0,27,544.0,0.0,5,12.0,3,2,4,3,9,4,0.0,1,7.0,26.0,8,10,7.0,1,1,0.0,7,0,1
5.0,-2.0,24.0,6,1.0,8.0,63.0,6,68.0,3.0,8,6.0,9,2,1,1,9,6,1.0,3,3.0,46.0,2,3,0.0,15,1,0.0,4,2,1
1.0,0.0,1.0,16,129.0,37.0,12.0,39,281.0,1.0,3,25.0,7,2,1,3,9,8,16.0,3,5.0,21.0,1,5,5.0,1,0,37.0,7,1,12
2.0,1.0,1.0,5,1025.0,82.0,2.0,18,18.0,1.0,1,7.0,7,2,1,3,9,7,9.0,3,11.0,112.0,1,8,8.0,1,2,2.0,7,6,1
1.0,1.0,51.0,29,57.0,29.0,97.0,30,538.0,1.0,20,29.0,7,2,4,1,8,1,25.0,3,27.0,122.0,1,5,2.0,2,0,144.0,7,9,4
1.0,0.0,128.0,5,144.0,20.0,1.0,6,6.0,1.0,1,5.0,3,2,1,1,9,6,35.0,3,6.0,9.0,7,8,6.0,2,0,10.0,8,1,2
0.0,48.0,4.0,5,8867.0,403.0,2.0,4,314.0,0.0,1,5.0,4,2,0,3,9,2,69.0,0,5.0,0.0,0,3,2.0,0,1,0.0,6,1,8
0.0,14.0,4.0,1,1856.0,28.0,5.0,8,27.0,0.0,1,1.0,3,2,1,2,9,4,0.0,0,0.0,109.0,1,5,1.0,1,0,12.0,6,2,2
5.0,1.0,5.0,11,1.0,1.0,139.0,8,830.0,1.0,28,1.0,3,2,1,3,8,8,3.0,2,41.0,347.0,1,8,0.0,1,1,2.0,2,0,0
1.0,44.0,2.0,8,28.0,5.0,1.0,47,5.0,1.0,1,5.0,3,2,4,3,9,6,5.0,3,11.0,40.0,8,8,18.0,1,1,0.0,6,1,17
2.0,0.0,8.0,8,168.0,79.0,2.0,10,10.0,1.0,1,8.0,7,2,0,3,9,7,6.0,2,11.0,0.0,5,3,0.0,2,1,25.0,6,1,1
21.0,63.0,7.0,5,290.0,6.0,88.0,10,19.0,2.0,10,5.0,3,2,1,1,9,6,1.0,3,39.0,52.0,5,8,4.0,0,2,0.0,4,6,0
0.0,43.0,21.0,19,24462.0,2059.0,1.0,24,674.0,0.0,1,19.0,7,2,5,3,1,7,4.0,2,36.0,11.0,5,3,63.0,20,1,7.0,1,10,1
34.0,2.0,20.0,10,40.0,10.0,300.0,36,367.0,1.0,13,10.0,4,2,1,3,9,8,9.0,1,0.0,16.0,1,8,21.0,1,1,6.0,6,1,44
21.0,664.0,3.0,3,96.0,3.0,38.0,8,19.0,2.0,5,3.0,7,2,1,3,1,6,9.0,3,0.0,258.0,1,8,7.0,0,0,5.0,7,12,8
0.0,1.0,26.0,16,2714.0,58.0,4.0,38,162.0,0.0,2,16.0,4,2,1,2,9,6,3.0,1,0.0,32.0,1,5,1.0,1,0,2.0,6,0,1
0.0,821.0,2.0,2,1484.0,2.0,4.0,2,2.0,0.0,1,2.0,9,2,1,3,9,6,3.0,3,0.0,39.0,1,5,18.0,0,2,29.0,2,2,1
3.0,0.0,56.0,0,1163.0,122.0,10.0,15,52.0,0.0,2,10.0,7,2,3,0,9,6,1.0,3,0.0,98.0,1,10,66.0,1,1,2.0,7,0,1
5.0,1.0,5.0,29,7.0,32.0,5.0,31,29.0,1.0,1,29.0,4,2,1,3,9,7,20.0,1,21.0,2.0,0,3,10.0,1,0,0.0,4,0,2
0.0,179.0,33.0,16,28810.0,956.0,17.0,14,907.0,0.0,2,145.0,7,2,6,2,8,6,2.0,2,23.0,1.0,0,8,1.0,6,1,0.0,7,1,8
2.0,4.0,14.0,49,15.0,49.0,2.0,49,51.0,1.0,1,49.0,4,2,4,3,8,5,2.0,3,1.0,2605.0,1,8,0.0,0,1,11.0,8,2,1
3.0,1.0,62.0,5,1.0,4.0,7.0,44,74.0,1.0,2,3.0,7,2,6,1,1,6,16.0,3,4.0,24.0,1,8,3.0,1,0,0.0,6,0,2
5.0,0.0,19.0,22,2.0,6.0,5.0,24,23.0,2.0,2,6.0,7,2,1,0,9,6,16.0,0,38.0,15.0,0,3,50.0,1,0,5.0,6,1,2
9.0,2.0,3.0,1,1517.0,35.0,10.0,28,67.0,1.0,2,9.0,3,2,4,3,9,6,19.0,1,40.0,90.0,1,8,39.0,1,0,55.0,1,0,4
2.0,469.0,21.0,20,1398.0,89.0,5.0,32,340.0,0.0,2,20.0,7,2,1,0,9,8,0.0,3,24.0,8.0,6,3,20.0,2,1,7.0,7,7,10
2.0,1.0,2.0,3,2.0,3.0,2.0,3,3.0,1.0,1,3.0,7,2,1,1,9,7,6.0,2,45.0,238.0,1,8,111.0,1,0,1.0,6,2,0
28.0,130.0,3.0,2,213.0,4.0,28.0,5,5.0,2.0,2,2.0,7,2,1,0,9,7,0.0,0,29.0,8.0,1,10,16.0,1,0,29.0,1,1,2
2.0,163.0,1.0,0,1.0,0.0,4.0,16,28.0,1.0,3,0.0,9,2,0,2,9,6,52.0,1,12.0,84.0,1,10,23.0,2,0,4.0,7,0,3
0.0,283.0,22.0,17,2665.0,44.0,4.0,17,284.0,0.0,3,17.0,9,2,1,2,9,6,9.0,0,11.0,1.0,1,8,12.0,1,0,4.0,7,1,0
1.0,0.0,56.0,29,8.0,90.0,1.0,3,44.0,1.0,1,1.0,9,2,7,0,9,7,0.0,3,0.0,11.0,2,8,1.0,1,0,7.0,2,4,6
1.0,20.0,14.0,11,241.0,13.0,1.0,13,13.0,1.0,1,13.0,4,2,7,2,9,2,30.0,2,0.0,59.0,7,8,14.0,6,2,14.0,4,0,5
2.0,1.0,2.0,2,33.0,2.0,2.0,2,2.0,1.0,1,2.0,4,2,0,3,9,7,7.0,0,26.0,0.0,7,3,28.0,1,1,4.0,6,0,5
0.0,16.0,1.0,5,1350.0,71.0,8.0,44,281.0,0.0,3,5.0,9,2,1,2,9,6,9.0,0,1.0,64.0,1,8,9.0,1,1,1.0,7,2,24
6.0,1.0,9.0,10,1317.0,29.0,18.0,34,49.0,0.0,2,10.0,7,2,1,3,9,6,11.0,3,10.0,66.0,1,8,9.0,2,3,4.0,2,3,0
0.0,9.0,5.0,7,2665.0,96.0,3.0,44,87.0,0.0,1,7.0,9,2,1,0,9,6,50.0,3,2.0,112.0,8,3,1.0,3,0,1.0,12,10,4
0.0,1.0,1.0,1,2720.0,97.0,15.0,47,110.0,0.0,2,1.0,3,2,1,3,9,7,581.0,3,9.0,30.0,2,8,8.0,2,3,18.0,8,1,3
5.0,25.0,1.0,3,25.0,2.0,104.0,27,99.0,3.0,31,2.0,3,2,1,3,1,9,0.0,2,7.0,34.0,1,8,0.0,2,1,2.0,1,0,1
2.0,13.0,7.0,3,0.0,2.0,73.0,3,35.0,1.0,16,2.0,4,2,6,0,9,8,17.0,2,2.0,2.0,1,5,0.0,1,2,3.0,8,3,1
0.0,-1.0,1.0,1,1967.0,12.0,10.0,8,54.0,0.0,9,1.0,9,2,1,1,9,6,1.0,1,7.0,3.0,8,0,6.0,1,1,0.0,6,2,3
0.0,1.0,9.0,33,1798.0,154.0,5.0,47,185.0,0.0,2,36.0,4,2,1,2,9,6,2.0,0,14.0,32.0,7,10,4.0,1,0,5.0,8,6,1
6.0,41.0,9.0,7,0.0,0.0,17.0,8,275.0,2.0,8,0.0,7,2,1,1,9,1,18.0,1,0.0,12.0,6,10,8.0,9,1,43.0,6,0,7
0.0,32.0,8.0,21,2628.0,250.0,18.0,14,407.0,0.0,2,21.0,3,2,1,3,1,1,0.0,2,7.0,107.0,1,5,0.0,5,1,1.0,6,2,1
5.0,-1.0,57.0,19,97.0,23.0,5.0,21,23.0,1.0,1,23.0,7,2,1,1,9,6,34.0,3,30.0,464.0,2,10,28.0,4,1,11.0,6,0,2
0.0,351.0,10.0,12,4232.0,77.0,8.0,11,40.0,0.0,1,12.0,7,2,1,0,9,8,45.0,3,34.0,100.0,6,3,7.0,0,1,6.0,6,1,12
0.0,-1.0,6.0,1,4122.0,13.0,66.0,3,864.0,0.0,15,1.0,6,2,1,2,7,6,2.0,1,22.0,26.0,1,10,64.0,0,0,75.0,7,2,5
0.0,-1.0,818.0,3,1248.0,63.0,3.0,24,23.0,0.0,2,14.0,0,2,0,2,9,6,4.0,0,30.0,36.0,8,3,1.0,4,1,2.0,7,20,1
15.0,100.0,6.0,6,11.0,6.0,21.0,7,63.0,2.0,4,6.0,4,2,1,1,9,4,6.0,3,40.0,237.0,2,3,35.0,5,1,25.0,2,4,2
3.0,1.0,78.0,25,25.0,37.0,6.0,41,56.0,1.0,2,25.0,7,2,1,0,9,1,3.0,0,45.0,33.0,8,3,2.0,5,1,21.0,7,1,32
0.0,4.0,2.0,3,0.0,57.0,15.0,3,267.0,0.0,4,0.0,3,2,1,3,8,6,16.0,3,3.0,5.0,1,8,1.0,13,3,6.0,2,0,1
0.0,0.0,1.0,6,2599.0,128.0,38.0,9,409.0,0.0,5,6.0,7,2,1,3,8,9,0.0,3,5.0,9.0,8,5,50.0,1,1,2.0,6,0,2
9.0,526.0,4.0,10,15.0,3.0,618.0,18,1124.0,2.0,45,3.0,7,2,3,3,9,9,17.0,3,0.0,156.0,1,5,27.0,6,0,4.0,9,1,1
7.0,0.0,1.0,25,14.0,1.0,7.0,28,25.0,1.0,1,1.0,7,2,1,3,9,2,4.0,2,26.0,6.0,1,3,2.0,4,1,1.0,6,2,2
2.0,113.0,3.0,4,593.0,5.0,2.0,3,4.0,1.0,1,4.0,7,2,0,2,1,7,4.0,1,11.0,185.0,0,8,1.0,4,0,8.0,2,4,1
0.0,4.0,2.0,2,4680.0,91.0,21.0,2,61.0,0.0,3,2.0,7,2,1,0,9,6,4.0,0,14.0,13.0,1,8,4.0,0,0,48.0,7,3,3
4.0,2.0,97.0,34,38.0,34.0,4.0,35,34.0,1.0,1,34.0,7,2,1,2,9,7,2.0,1,5.0,44.0,1,7,0.0,2,0,3.0,1,2,1
9.0,180.0,60.0,29,630.0,80.0,19.0,41,239.0,1.0,4,32.0,4,2,1,3,9,6,20.0,2,40.0,30.0,1,8,22.0,1,0,3.0,1,2,1
2.0,181.0,11.0,12,51.0,13.0,43.0,12,143.0,1.0,3,12.0,7,2,1,0,8,7,31.0,3,7.0,14.0,4,5,24.0,0,1,0.0,2,7,2
0.0,48.0,6.0,11,4354.0,98.0,7.0,41,524.0,0.0,4,17.0,4,2,1,0,9,6,0.0,1,1.0,73.0,5,8,7.0,0,0,54.0,6,0,1
0.0,0.0,10.0,2,961.0,20.0,2.0,2,23.0,0.0,2,2.0,7,2,1,1,9,7,81.0,1,48.0,2.0,2,10,0.0,5,0,0.0,6,17,1
1.0,999.0,4.0,3,47.0,3.0,1.0,3,3.0,1.0,1,3.0,3,2,0,0,9,4,1.0,0,4.0,128.0,1,8,2.0,1,1,0.0,6,3,1
14.0,1.0,23.0,15,4.0,3.0,100.0,38,501.0,4.0,17,3.0,7,2,6,3,8,8,0.0,0,3.0,315.0,8,3,1.0,1,1,0.0,4,7,0
2.0,1.0,1.0,2,1404.0,64.0,60.0,7,7.0,0.0,9,4.0,4,2,1,3,8,8,7.0,3,14.0,3.0,0,8,11.0,2,1,6.0,6,0,2
1.0,51.0,13.0,12,306.0,46.0,7.0,28,118.0,1.0,2,14.0,4,2,1,1,5,5,9.0,3,3.0,206.0,8,8,20.0,1,1,2.0,6,11,0
1.0,224.0,2.0,2,11.0,1.0,3.0,2,2.0,1.0,2,1.0,9,2,0,2,9,6,0.0,3,1.0,1108.0,0,8,171.0,5,1,3.0,8,0,1
3.0,7.0,7.0,13,694.0,22.0,15.0,32,223.0,1.0,6,13.0,0,2,1,3,9,8,2.0,2,13.0,41.0,0,10,3.0,8,0,161.0,8,1,0
0.0,58.0,1.0,6,4874.0,280.0,20.0,16,313.0,0.0,5,6.0,3,2,4,3,9,8,0.0,0,0.0,9.0,1,3,0.0,13,0,3.0,6,1,3
2.0,60.0,18.0,17,0.0,5.0,4.0,25,209.0,1.0,2,0.0,7,2,1,0,9,7,50.0,0,3.0,14.0,1,3,2.0,14,0,2.0,12,2,2
8.0,1.0,2.0,2,1010.0,10.0,85.0,49,400.0,1.0,18,2.0,7,2,1,3,9,6,3.0,3,45.0,82.0,1,3,0.0,1,1,1.0,7,1,3
15.0,2.0,8.0,1,819.0,9.0,25.0,8,24.0,1.0,2,5.0,4,2,1,1,1,6,15.0,2,3.0,101.0,1,10,12.0,1,1,2.0,8,2,3
2.0,631.0,11.0,4,309.0,35.0,47.0,47,515.0,2.0,16,26.0,3,2,4,3,9,1,0.0,0,13.0,29.0,8,0,3.0,54,1,3.0,6,2,0
0.0,1.0,3.0,4,1818.0,70.0,1.0,7,15.0,0.0,1,4.0,4,2,7,3,9,6,4.0,3,4.0,0.0,1,5,57.0,0,1,3.0,6,2,1
5.0,8.0,2.0,2,1152.0,5.0,5.0,4,5.0,1.0,1,2.0,7,2,1,2,9,6,1.0,2,17.0,96.0,1,3,1.0,1,0,14.0,8,1,4
1.0,1.0,9.0,8,95.0,8.0,1.0,7,8.0,1.0,1,8.0,3,2,7,2,9,6,3.0,0,5.0,116.0,6,3,2.0,4,0,9.0,6,2,1
