V1,V6,V10,V12,V13,V14,V15
59,5706.0,25,471.0,2,-1.0,0
27,769.0,9,317.0,2,-1.0,0
32,314.0,23,91.0,4,156.0,1
45,-191.0,18,178.0,3,-1.0,0
41,1408.0,23,403.0,3,-1.0,0
45,396.0,17,266.0,4,-1.0,0
33,1536.0,9,359.0,1,92.0,3
25,7103.0,28,188.0,3,10.0,1
30,2424.0,15,337.0,1,95.0,2
61,5157.0,13,432.0,1,-1.0,0
32,9049.0,21,536.0,1,-1.0,0
22,1232.0,30,283.0,1,430.0,2
30,1942.0,21,436.0,2,178.0,3
32,3616.0,14,165.0,2,-1.0,0
39,931.0,4,64.0,1,-1.0,0
27,15.0,16,167.0,1,-1.0,0
57,169.0,14,180.0,1,106.0,2
83,425.0,22,773.0,1,92.0,2
43,429.0,3,35.0,32,-1.0,0
27,1840.0,1,220.0,1,28.0,8
56,616.0,30,225.0,1,83.0,1
65,1176.0,25,64.0,1,50.0,2
32,376.0,23,248.0,4,-1.0,0
47,1160.0,3,117.0,2,221.0,4
46,613.0,6,51.0,1,-1.0,0
42,1519.0,19,268.0,1,-1.0,0
33,390.0,14,254.0,2,-1.0,0
29,825.0,25,472.0,2,-1.0,0
28,1808.0,30,309.0,1,-1.0,0
46,149.0,21,1222.0,2,-1.0,0
44,-4.0,30,788.0,2,-1.0,0
36,2880.0,12,283.0,1,-1.0,0
34,303.0,4,282.0,3,126.0,3
39,785.0,11,1232.0,2,-1.0,0
51,9228.0,18,655.0,4,-1.0,0
45,0.0,29,264.0,1,-1.0,0
26,609.0,28,112.0,1,-1.0,0
44,27.0,1,723.0,2,-1.0,0
30,617.0,27,192.0,2,-1.0,0
28,949.0,28,1730.0,1,-1.0,0
50,71.0,6,678.0,1,-1.0,0
47,151.0,5,190.0,1,-1.0,0
28,13186.0,27,466.0,2,-1.0,0
63,973.0,25,318.0,1,388.0,1
44,961.0,20,314.0,2,-1.0,0
42,24.0,14,229.0,1,-1.0,0
27,5169.0,3,431.0,1,466.0,3
35,145.0,18,799.0,2,-1.0,0
36,265.0,2,88.0,1,273.0,1
55,-171.0,15,30.0,2,-1.0,0
55,0.0,6,160.0,3,-1.0,0
29,560.0,5,459.0,1,307.0,1
38,884.0,5,57.0,2,-1.0,0
33,350.0,6,148.0,7,227.0,5
28,47.0,21,304.0,3,-1.0,0
48,1669.0,3,143.0,1,-1.0,0
32,12686.0,3,54.0,1,-1.0,0
31,284.0,2,855.0,1,-1.0,0
30,70.0,8,461.0,3,-1.0,0
60,4256.0,16,200.0,1,92.0,4
56,4118.0,27,165.0,1,-1.0,0
27,9.0,9,919.0,2,-1.0,0
42,1205.0,8,376.0,2,-1.0,0
38,178.0,6,170.0,3,-1.0,0
32,22.0,7,280.0,1,-1.0,0
29,209.0,5,605.0,2,-1.0,0
37,152.0,26,159.0,3,-1.0,0
43,2696.0,28,86.0,10,-1.0,0
46,1232.0,3,300.0,3,195.0,8
41,5291.0,14,1423.0,3,-1.0,0
34,2045.0,29,146.0,2,-1.0,0
40,1207.0,22,105.0,3,-1.0,0
36,253.0,17,54.0,1,-1.0,0
30,-570.0,31,12.0,22,-1.0,0
34,18.0,27,114.0,1,180.0,1
28,460.0,26,741.0,6,-1.0,0
30,0.0,5,140.0,1,424.0,8
45,102.0,11,282.0,1,-1.0,0
34,178.0,15,14.0,2,-1.0,0
28,222.0,20,13.0,5,-1.0,0
29,-19.0,20,712.0,4,-1.0,0
34,978.0,3,262.0,2,71.0,1
43,1648.0,17,80.0,1,-1.0,0
42,942.0,27,245.0,1,92.0,2
51,3962.0,2,267.0,1,-1.0,0
30,3779.0,13,1093.0,1,-1.0,0
47,973.0,27,489.0,1,479.0,1
53,-491.0,20,124.0,4,-1.0,0
36,1235.0,25,85.0,6,-1.0,0
55,27624.0,3,437.0,1,-1.0,0
54,10.0,18,195.0,4,-1.0,0
57,109.0,25,124.0,4,-1.0,0
36,157.0,17,277.0,2,-1.0,0
55,976.0,28,345.0,1,94.0,3
28,14.0,1,201.0,1,-1.0,0
41,0.0,5,114.0,2,-1.0,0
66,0.0,12,701.0,1,-1.0,0
81,243.0,27,131.0,1,-1.0,0
54,0.0,30,255.0,2,-1.0,0
24,3298.0,28,227.0,1,-1.0,0
47,3745.0,7,113.0,1,200.0,1
32,225.0,17,574.0,1,150.0,1
35,-476.0,20,57.0,6,177.0,4
37,189.0,8,148.0,4,-1.0,0
29,577.0,17,501.0,3,331.0,10
32,41.0,21,686.0,5,-1.0,0
35,193.0,6,50.0,1,-1.0,0
26,187.0,9,341.0,1,-1.0,0
45,4119.0,31,473.0,2,283.0,1
32,59.0,9,202.0,2,-1.0,0
24,167.0,18,134.0,2,-1.0,0
30,4642.0,21,528.0,1,-1.0,0
33,288.0,3,343.0,2,-1.0,0
64,4833.0,20,621.0,1,181.0,3
56,5496.0,3,330.0,3,-1.0,0
46,295.0,23,141.0,6,-1.0,0
35,331.0,17,116.0,3,-1.0,0
36,255.0,22,970.0,2,92.0,2
65,276.0,22,229.0,1,-1.0,0
31,2166.0,13,577.0,6,182.0,2
33,-32.0,25,196.0,12,-1.0,0
34,1863.0,28,143.0,1,-1.0,0
59,797.0,18,319.0,2,165.0,2
63,2193.0,21,1348.0,4,-1.0,0
47,70.0,5,144.0,4,374.0,2
37,5473.0,9,198.0,2,-1.0,0
42,519.0,2,150.0,3,-1.0,0
36,330.0,13,777.0,2,-1.0,0
63,4752.0,2,233.0,2,-1.0,0
58,3237.0,31,615.0,1,-1.0,0
77,638.0,11,288.0,1,188.0,1
33,0.0,31,16.0,43,-1.0,0
47,761.0,11,80.0,2,-1.0,0
36,403.0,4,920.0,1,-1.0,0
23,1311.0,3,100.0,3,-1.0,0
37,1649.0,1,140.0,3,-1.0,0
39,519.0,5,180.0,3,166.0,15
55,-157.0,6,354.0,5,-1.0,0
60,182.0,26,166.0,5,181.0,5
50,525.0,18,177.0,2,-1.0,0
28,1414.0,8,294.0,1,521.0,1
44,429.0,28,99.0,1,246.0,4
35,7.0,4,72.0,2,247.0,1
50,1005.0,17,188.0,3,-1.0,0
32,438.0,21,318.0,5,-1.0,0
30,2734.0,21,459.0,3,-1.0,0
32,-197.0,8,99.0,1,-1.0,0
28,-123.0,23,690.0,1,-1.0,0
39,51.0,20,140.0,2,-1.0,0
33,1097.0,6,308.0,4,-1.0,0
30,201.0,17,325.0,2,-1.0,0
42,2187.0,17,525.0,3,-1.0,0
36,7222.0,4,104.0,1,181.0,5
33,390.0,9,665.0,2,-1.0,0
43,4056.0,4,13.0,6,89.0,2
42,2611.0,25,300.0,1,389.0,3
45,31.0,28,280.0,1,-1.0,0
41,188.0,31,15.0,25,-1.0,0
26,461.0,28,214.0,1,-1.0,0
43,216.0,11,129.0,1,-1.0,0
41,527.0,22,96.0,1,-1.0,0
57,6900.0,23,255.0,4,185.0,2
41,0.0,6,184.0,2,323.0,1
33,1021.0,3,361.0,3,-1.0,0
56,4623.0,17,348.0,1,-1.0,0
36,959.0,29,200.0,4,-1.0,0
50,558.0,9,464.0,1,683.0,6
38,1711.0,20,379.0,3,202.0,1
41,840.0,2,938.0,1,-1.0,0
35,4.0,14,88.0,1,-1.0,0
82,121.0,19,330.0,1,-1.0,0
43,184.0,16,1019.0,11,-1.0,0
40,1515.0,10,503.0,1,-1.0,0
52,2901.0,17,223.0,2,-1.0,0
39,4646.0,18,486.0,1,-1.0,0
47,44.0,15,374.0,1,185.0,1
25,1420.0,8,124.0,2,-1.0,0
49,0.0,30,551.0,1,-1.0,0
40,830.0,13,873.0,3,370.0,2
32,574.0,15,51.0,4,-1.0,0
26,12.0,14,563.0,1,181.0,10
32,64.0,30,598.0,4,105.0,5
34,575.0,9,116.0,1,-1.0,0
63,48.0,9,251.0,1,-1.0,0
32,310.0,6,144.0,1,-1.0,0
40,2843.0,20,223.0,1,305.0,1
42,692.0,19,207.0,1,-1.0,0
48,0.0,28,270.0,5,-1.0,0
54,380.0,17,696.0,2,-1.0,0
37,539.0,18,540.0,2,115.0,3
26,1327.0,30,104.0,1,31.0,4
40,581.0,15,1013.0,3,-1.0,0
40,315.0,20,44.0,1,-1.0,0
29,1615.0,28,551.0,1,-1.0,0
43,3917.0,2,154.0,1,-1.0,0
57,0.0,28,648.0,1,-1.0,0
31,676.0,22,124.0,2,343.0,2
24,94.0,12,166.0,2,-1.0,0
28,0.0,28,452.0,1,-1.0,0
32,684.0,14,607.0,3,-1.0,0
29,883.0,8,85.0,1,-1.0,0
45,22.0,6,276.0,3,-1.0,0
59,417.0,7,476.0,2,-1.0,0
28,442.0,19,474.0,3,95.0,3
27,167.0,8,606.0,2,-1.0,0
27,311.0,28,462.0,1,148.0,4
28,-201.0,12,286.0,4,-1.0,0
31,137.0,22,385.0,9,-1.0,0
54,3538.0,27,820.0,1,-1.0,0
54,489.0,20,280.0,4,287.0,3
43,1625.0,20,390.0,1,-1.0,0
30,1177.0,8,220.0,2,-1.0,0
42,970.0,21,691.0,10,-1.0,0
80,2354.0,4,739.0,1,181.0,2
40,1547.0,20,405.0,1,-1.0,0
50,413.0,19,243.0,2,-1.0,0
31,6981.0,20,627.0,3,-1.0,0
46,640.0,11,108.0,2,129.0,2
30,187.0,26,272.0,6,-1.0,0
52,799.0,21,128.0,2,-1.0,0
42,0.0,15,257.0,5,-1.0,0
36,351.0,25,88.0,3,-1.0,0
26,3178.0,2,64.0,1,-1.0,0
28,292.0,28,507.0,1,-1.0,0
30,330.0,3,264.0,1,80.0,1
61,267.0,21,192.0,3,184.0,1
62,2557.0,14,211.0,1,216.0,7
54,2206.0,11,449.0,1,91.0,3
36,3407.0,16,392.0,4,-1.0,0
41,5110.0,13,231.0,1,-1.0,0
28,20.0,30,455.0,2,-1.0,0
31,3384.0,16,153.0,1,104.0,2
66,2883.0,23,158.0,1,-1.0,0
51,949.0,5,1092.0,1,-1.0,0
54,10185.0,10,559.0,1,70.0,2
80,997.0,29,746.0,2,86.0,1
68,1146.0,3,153.0,2,110.0,3
57,73.0,12,41.0,1,-1.0,0
31,2882.0,6,158.0,2,-1.0,0
60,241.0,30,42.0,3,-1.0,0
39,750.0,9,175.0,1,-1.0,0
48,316.0,5,560.0,2,-1.0,0
49,1050.0,18,924.0,1,-1.0,0
63,1849.0,1,109.0,2,-1.0,0
39,508.0,2,154.0,3,-1.0,0
28,1287.0,26,65.0,1,-1.0,0
58,7369.0,4,247.0,2,-1.0,0
36,2426.0,20,308.0,1,-1.0,0
42,5310.0,22,545.0,2,186.0,1
38,93.0,26,69.0,4,-1.0,0
26,285.0,6,265.0,2,342.0,2
44,0.0,21,175.0,4,-1.0,0
43,664.0,17,119.0,1,-1.0,0
59,741.0,19,194.0,2,152.0,2
38,1369.0,3,841.0,3,-1.0,0
24,1857.0,6,473.0,4,-1.0,0
48,1910.0,29,413.0,2,-1.0,0
42,-9.0,20,248.0,1,-1.0,0
39,0.0,28,93.0,25,-1.0,0
28,1849.0,28,204.0,1,-1.0,0
35,1537.0,5,84.0,5,-1.0,0
28,1633.0,5,275.0,1,-1.0,0
30,0.0,10,1399.0,1,-1.0,0
28,1925.0,25,252.0,1,88.0,4
31,720.0,9,94.0,3,-1.0,0
48,3324.0,18,203.0,4,-1.0,0
59,496.0,22,738.0,3,183.0,1
37,144.0,5,247.0,2,-1.0,0
38,5830.0,17,176.0,3,-1.0,0
63,12067.0,29,660.0,1,191.0,1
45,137.0,9,274.0,2,-1.0,0
32,660.0,25,226.0,2,490.0,1
28,1277.0,26,475.0,1,-1.0,0
49,917.0,11,165.0,6,-1.0,0
47,4040.0,11,53.0,5,-1.0,0
32,12198.0,18,178.0,1,-1.0,0
48,863.0,4,412.0,5,350.0,2
45,0.0,21,278.0,3,-1.0,0
30,850.0,12,507.0,2,-1.0,0
36,1244.0,2,143.0,1,-1.0,0
53,925.0,25,930.0,3,-1.0,0
42,603.0,5,298.0,5,-1.0,0
31,0.0,30,745.0,12,-1.0,0
24,1.0,14,396.0,5,-1.0,0
33,5437.0,7,201.0,1,58.0,3
38,1597.0,8,15.0,1,-1.0,0
23,349.0,18,108.0,1,-1.0,0
52,1319.0,30,37.0,2,-1.0,0
35,1801.0,20,53.0,1,-1.0,0
24,403.0,17,247.0,1,-1.0,0
35,3140.0,12,130.0,3,-1.0,0
55,303.0,13,261.0,2,-1.0,0
31,-48.0,16,254.0,17,-1.0,0
51,895.0,23,638.0,2,-1.0,0
39,2758.0,4,658.0,3,-1.0,0
39,2245.0,21,749.0,2,-1.0,0
58,7554.0,9,167.0,1,469.0,1
63,2785.0,2,341.0,2,392.0,3
30,106.0,18,149.0,1,-1.0,0
35,505.0,23,142.0,1,-1.0,0
49,362.0,4,84.0,2,-1.0,0
27,102.0,26,9.0,1,-1.0,0
53,6112.0,3,211.0,1,-1.0,0
31,259.0,19,287.0,1,-1.0,0
54,386.0,20,838.0,1,-1.0,0
32,1.0,10,143.0,1,-1.0,0
42,153.0,16,844.0,1,-1.0,0
44,1791.0,11,71.0,1,190.0,1
46,126.0,18,1255.0,1,-1.0,0
36,4721.0,9,149.0,3,-1.0,0
43,580.0,11,1514.0,1,284.0,2
39,1413.0,17,396.0,1,-1.0,0
36,7.0,17,501.0,2,-1.0,0
47,550.0,7,113.0,1,-1.0,0
27,643.0,14,301.0,1,93.0,1
39,130.0,4,1290.0,2,-1.0,0
43,2557.0,15,165.0,2,327.0,3
32,1270.0,19,232.0,3,-1.0,0
36,1822.0,8,952.0,1,323.0,1
32,616.0,27,118.0,7,-1.0,0
33,99.0,31,192.0,3,-1.0,0
34,-14.0,14,85.0,2,-1.0,0
39,2666.0,7,96.0,2,-1.0,0
26,267.0,28,817.0,2,-1.0,0
82,243.0,26,275.0,1,180.0,2
44,309.0,5,676.0,1,-1.0,0
56,1113.0,12,138.0,1,-1.0,0
34,305.0,16,1245.0,25,-1.0,0
40,1010.0,14,283.0,1,-1.0,0
27,644.0,2,657.0,1,182.0,1
58,835.0,3,296.0,1,-1.0,0
51,1700.0,4,147.0,1,-1.0,0
41,1250.0,20,1392.0,2,-1.0,0
26,155.0,29,291.0,1,244.0,4
63,415.0,7,323.0,1,-1.0,0
32,530.0,3,170.0,1,-1.0,0
51,234.0,22,735.0,1,-1.0,0
73,519.0,26,270.0,3,133.0,2
19,608.0,12,236.0,1,180.0,2
39,622.0,20,169.0,1,-1.0,0
31,757.0,3,343.0,2,-1.0,0
34,7.0,29,273.0,2,-1.0,0
39,0.0,25,93.0,2,-1.0,0
46,283.0,7,299.0,1,-1.0,0
40,-186.0,11,154.0,2,-1.0,0
57,1640.0,6,204.0,4,-1.0,0
50,1327.0,24,325.0,1,-1.0,0
35,670.0,13,278.0,4,182.0,2
22,23.0,27,137.0,1,-1.0,0
29,271.0,20,1882.0,2,-1.0,0
41,985.0,30,274.0,2,391.0,11
29,205.0,4,787.0,1,-1.0,0
34,146.0,14,788.0,2,-1.0,0
42,417.0,21,177.0,1,-1.0,0
56,179.0,18,536.0,1,-1.0,0
32,-454.0,18,801.0,5,355.0,2
31,2.0,20,182.0,2,-1.0,0
39,1108.0,21,204.0,1,-1.0,0
51,385.0,11,39.0,2,-1.0,0
33,9305.0,17,407.0,2,-1.0,0
33,475.0,7,1046.0,1,-1.0,0
59,6888.0,20,1025.0,2,-1.0,0
38,0.0,11,260.0,3,95.0,3
29,64.0,14,444.0,2,366.0,3
34,177.0,8,500.0,1,-1.0,0
39,263.0,29,160.0,1,199.0,6
40,92.0,13,92.0,1,-1.0,0
32,4654.0,20,276.0,1,128.0,2
49,3033.0,15,125.0,5,-1.0,0
35,0.0,1,295.0,1,303.0,1
50,9585.0,31,182.0,6,-1.0,0
36,579.0,12,481.0,1,-1.0,0
36,2987.0,12,307.0,1,-1.0,0
29,92.0,7,240.0,1,-1.0,0
34,1087.0,1,7.0,1,-1.0,0
67,405.0,10,344.0,2,95.0,2
26,222.0,26,192.0,1,334.0,1
44,244.0,12,1735.0,4,-1.0,0
32,0.0,18,594.0,4,-1.0,0
46,-90.0,17,270.0,1,-1.0,0
34,11219.0,25,112.0,1,-1.0,0
33,6513.0,11,170.0,1,343.0,1
59,0.0,11,89.0,1,-1.0,0
34,-292.0,11,111.0,2,-1.0,0
60,294.0,18,104.0,5,198.0,4
41,3234.0,30,2770.0,1,-1.0,0
36,364.0,31,185.0,1,123.0,1
47,6651.0,8,229.0,1,412.0,2
42,325.0,28,97.0,4,-1.0,0
82,1419.0,26,139.0,1,-1.0,0
52,293.0,11,706.0,1,-1.0,0
50,-19.0,21,407.0,11,-1.0,0
30,249.0,12,406.0,1,-1.0,0
52,2557.0,28,134.0,5,204.0,2
50,5907.0,12,338.0,2,-1.0,0
32,2.0,11,100.0,2,-1.0,0
50,3149.0,19,69.0,1,190.0,1
44,-99.0,6,111.0,2,-1.0,0
35,670.0,13,301.0,2,-1.0,0
64,679.0,16,167.0,1,-1.0,0
36,4721.0,9,150.0,1,92.0,5
82,8603.0,22,306.0,3,107.0,1
59,-88.0,5,910.0,2,-1.0,0
33,2411.0,23,130.0,1,161.0,1
75,46.0,2,294.0,1,-1.0,0
33,51.0,25,253.0,1,284.0,3
36,378.0,5,1240.0,1,-1.0,0
55,16432.0,14,482.0,2,-1.0,0
71,1712.0,11,660.0,1,-1.0,0
40,0.0,2,297.0,1,28.0,3
46,233.0,14,57.0,4,-1.0,0
50,0.0,1,280.0,1,184.0,3
67,361.0,13,411.0,2,-1.0,0
36,2161.0,8,708.0,2,183.0,5
65,308.0,1,400.0,1,-1.0,0
36,42.0,8,102.0,4,-1.0,0
31,156.0,13,657.0,7,-1.0,0
38,318.0,5,274.0,1,182.0,6
31,685.0,15,552.0,1,329.0,3
29,2799.0,5,371.0,2,-1.0,0
56,0.0,15,103.0,1,-1.0,0
30,533.0,4,365.0,4,-1.0,0
55,3948.0,2,266.0,2,-1.0,0
25,789.0,23,202.0,1,-1.0,0
36,7506.0,6,839.0,2,188.0,1
42,77.0,7,152.0,2,-1.0,0
26,1066.0,15,200.0,1,-1.0,0
47,238.0,13,3076.0,1,-1.0,0
27,4848.0,23,82.0,3,-1.0,0
34,176.0,18,61.0,4,-1.0,0
34,3773.0,21,287.0,1,-1.0,0
53,291.0,23,145.0,1,-1.0,0
32,6402.0,20,628.0,1,-1.0,0
51,1883.0,5,57.0,1,-1.0,0
56,1168.0,17,673.0,2,-1.0,0
29,307.0,2,690.0,1,-1.0,0
48,830.0,25,961.0,4,-1.0,0
25,3165.0,20,251.0,2,-1.0,0
23,598.0,11,406.0,1,195.0,1
38,536.0,22,248.0,1,-1.0,0
26,-3.0,13,1022.0,2,-1.0,0
32,121.0,20,758.0,1,-1.0,0
49,947.0,20,808.0,2,-1.0,0
31,4041.0,30,1034.0,2,-1.0,0
29,131.0,20,353.0,4,-1.0,0
45,4068.0,20,184.0,1,-1.0,0
35,127.0,14,162.0,1,-1.0,0
60,2868.0,20,42.0,7,-1.0,0
37,1113.0,2,229.0,1,182.0,1
41,0.0,6,165.0,4,-1.0,0
47,323.0,30,385.0,1,-1.0,0
58,2146.0,7,206.0,3,-1.0,0
30,392.0,6,124.0,1,167.0,3
47,1230.0,12,378.0,1,-1.0,0
34,462.0,21,1877.0,3,-1.0,0
58,2297.0,13,96.0,2,-1.0,0
46,665.0,30,89.0,4,235.0,2
28,517.0,8,681.0,1,-1.0,0
40,-23.0,7,756.0,3,-1.0,0
39,1428.0,6,278.0,1,-1.0,0
39,31.0,20,61.0,2,181.0,4
56,1121.0,15,176.0,2,-1.0,0
35,1330.0,10,901.0,1,-1.0,0
49,57.0,21,396.0,3,-1.0,0
24,736.0,15,442.0,2,246.0,2
54,496.0,13,452.0,3,-1.0,0
51,0.0,2,539.0,2,-1.0,0
30,74.0,21,106.0,3,-1.0,0
56,73.0,21,644.0,4,-1.0,0
46,974.0,17,178.0,1,-1.0,0
52,26.0,13,215.0,1,-1.0,0
36,4324.0,18,139.0,4,127.0,4
35,914.0,3,166.0,1,-1.0,0
44,0.0,5,1960.0,3,-1.0,0
40,1117.0,13,280.0,1,-1.0,0
37,214.0,9,645.0,1,-1.0,0
49,1314.0,14,834.0,14,-1.0,0
32,13565.0,3,613.0,2,-1.0,0
64,2645.0,3,219.0,2,-1.0,0
37,588.0,14,65.0,4,-1.0,0
45,1527.0,8,132.0,1,-1.0,0
52,7900.0,20,90.0,2,-1.0,0
31,582.0,5,548.0,2,-1.0,0
29,323.0,3,118.0,1,-1.0,0
50,2809.0,13,200.0,2,259.0,9
32,2378.0,17,1132.0,2,-1.0,0
44,712.0,6,740.0,3,-1.0,0
32,10287.0,27,281.0,4,188.0,1
27,-335.0,4,324.0,1,-1.0,0
44,146.0,15,483.0,1,-1.0,0
28,2489.0,27,342.0,2,-1.0,0
34,159.0,18,252.0,1,-1.0,0
35,1257.0,20,93.0,3,329.0,7
36,1368.0,1,516.0,1,292.0,5
30,6.0,5,279.0,2,342.0,2
32,2089.0,14,132.0,1,-1.0,0
48,159.0,7,229.0,1,251.0,6
27,2.0,6,554.0,2,356.0,1
50,161.0,18,642.0,1,-1.0,0
28,4745.0,12,360.0,1,181.0,5
27,0.0,17,991.0,5,-1.0,0
41,3123.0,3,1203.0,2,135.0,2
78,2235.0,14,300.0,3,-1.0,0
35,-324.0,21,985.0,11,-1.0,0
35,2189.0,19,256.0,3,-1.0,0
28,0.0,2,39.0,1,-1.0,0
37,1097.0,21,1555.0,2,-1.0,0
51,1374.0,30,378.0,1,-1.0,0
54,210.0,18,178.0,1,-1.0,0
35,618.0,30,951.0,1,-1.0,0
31,40.0,20,294.0,2,-1.0,0
52,306.0,13,650.0,5,-1.0,0
23,1003.0,27,8.0,1,-1.0,0
32,491.0,9,474.0,7,-1.0,0
30,270.0,30,437.0,1,80.0,1
32,354.0,4,239.0,1,196.0,8
28,330.0,2,226.0,2,182.0,4
24,1925.0,11,1363.0,1,-1.0,0
42,525.0,17,172.0,3,-1.0,0
47,0.0,21,591.0,1,10.0,1
49,24.0,27,168.0,3,-1.0,0
38,162.0,8,200.0,2,-1.0,0
41,5060.0,4,963.0,1,83.0,3
44,51.0,27,3094.0,2,-1.0,0
46,3547.0,20,395.0,6,-1.0,0
46,9328.0,5,725.0,3,-1.0,0
40,348.0,5,142.0,2,-1.0,0
38,622.0,21,611.0,2,-1.0,0
35,671.0,10,112.0,1,-1.0,0
58,268.0,7,516.0,1,-1.0,0
32,8023.0,17,219.0,1,84.0,2
30,985.0,25,304.0,1,94.0,2
37,1110.0,22,802.0,11,-1.0,0
47,290.0,22,1352.0,2,-1.0,0
24,833.0,15,956.0,1,-1.0,0
36,758.0,17,236.0,2,-1.0,0
25,348.0,10,245.0,1,-1.0,0
36,129.0,28,918.0,1,93.0,1
29,765.0,16,238.0,1,-1.0,0
27,931.0,4,1078.0,1,-1.0,0
30,585.0,2,7.0,6,-1.0,0
35,6997.0,9,1121.0,1,-1.0,0
37,549.0,2,239.0,1,-1.0,0
31,3343.0,3,365.0,1,94.0,1
50,112.0,4,70.0,5,85.0,5
29,3290.0,23,136.0,1,291.0,2
53,2152.0,13,75.0,3,-1.0,0
52,20.0,28,172.0,1,-1.0,0
33,2297.0,27,527.0,1,-1.0,0
37,5115.0,17,1210.0,2,171.0,4
37,26.0,16,114.0,4,-1.0,0
55,0.0,18,324.0,2,-1.0,0
47,1101.0,23,957.0,3,-1.0,0
41,437.0,2,138.0,1,-1.0,0
41,2242.0,6,459.0,4,-1.0,0
37,2152.0,18,200.0,1,-1.0,0
28,54.0,14,533.0,1,371.0,1
58,3399.0,30,1628.0,2,188.0,8
38,1190.0,4,81.0,2,391.0,3
50,469.0,16,170.0,1,183.0,1
40,687.0,2,531.0,1,208.0,1
30,743.0,29,142.0,2,-1.0,0
32,3095.0,12,204.0,10,-1.0,0
38,76.0,16,261.0,1,-1.0,0
34,-167.0,21,201.0,1,-1.0,0
30,122.0,7,219.0,2,-1.0,0
34,2929.0,14,518.0,2,-1.0,0
39,30.0,13,201.0,3,-1.0,0
48,2071.0,14,127.0,1,-1.0,0
53,0.0,31,36.0,4,-1.0,0
39,1179.0,25,284.0,1,-1.0,0
45,4170.0,20,114.0,3,-1.0,0
27,453.0,19,142.0,2,-1.0,0
34,1637.0,21,107.0,4,-1.0,0
48,117.0,16,635.0,1,-1.0,0
52,726.0,24,699.0,1,378.0,9
45,-55.0,16,124.0,1,-1.0,0
36,251.0,30,180.0,7,-1.0,0
43,10072.0,12,98.0,1,77.0,5
34,0.0,30,292.0,1,183.0,2
34,1454.0,11,231.0,2,297.0,2
73,1050.0,4,562.0,3,181.0,2
61,52587.0,10,290.0,1,-1.0,0
43,3285.0,13,1721.0,2,-1.0,0
27,5505.0,25,134.0,1,-1.0,0
26,458.0,2,117.0,7,-1.0,0
32,517.0,5,528.0,1,-1.0,0
46,15120.0,21,27.0,3,108.0,3
48,201.0,11,140.0,1,-1.0,0
43,136.0,6,120.0,2,-1.0,0
58,68.0,2,268.0,1,-1.0,0
54,1371.0,25,1492.0,2,-1.0,0
30,49.0,27,210.0,2,-1.0,0
31,0.0,28,231.0,2,-1.0,0
46,389.0,31,46.0,4,-1.0,0
44,1265.0,16,555.0,1,-1.0,0
46,38.0,25,541.0,1,-1.0,0
34,0.0,6,787.0,3,9.0,1
40,0.0,17,383.0,3,-1.0,0
49,2416.0,16,1366.0,1,-1.0,0
37,223.0,7,569.0,1,297.0,3
36,377.0,19,135.0,1,-1.0,0
62,800.0,17,737.0,1,-1.0,0
34,2159.0,18,386.0,1,-1.0,0
43,-192.0,8,1120.0,2,-1.0,0
29,706.0,18,1340.0,1,-1.0,0
37,0.0,16,1150.0,1,-1.0,0
29,9407.0,4,267.0,6,-1.0,0
42,241.0,15,1012.0,3,-1.0,0
55,554.0,25,234.0,1,-1.0,0
32,1129.0,15,903.0,2,341.0,2
34,1702.0,9,22.0,4,-1.0,0
36,2843.0,14,186.0,1,-1.0,0
27,192.0,28,1076.0,17,-1.0,0
49,463.0,15,541.0,2,-1.0,0
49,716.0,15,1257.0,3,-1.0,0
36,599.0,21,649.0,2,-1.0,0
59,2074.0,21,467.0,1,186.0,2
37,3943.0,19,37.0,1,-1.0,0
56,830.0,6,1201.0,1,-1.0,0
66,203.0,18,353.0,1,195.0,1
24,726.0,8,445.0,2,-1.0,0
40,7441.0,31,1461.0,6,-1.0,0
49,1127.0,17,162.0,2,281.0,1
37,506.0,2,446.0,2,273.0,1
71,653.0,26,367.0,1,-1.0,0
26,1134.0,21,464.0,4,-1.0,0
25,2975.0,2,799.0,2,-1.0,0
34,443.0,30,10.0,1,2.0,1
59,957.0,8,301.0,1,89.0,2
30,-97.0,14,255.0,1,356.0,1
34,-7.0,22,143.0,5,-1.0,0
31,898.0,17,578.0,1,-1.0,0
35,11.0,25,294.0,1,-1.0,0
22,107.0,14,125.0,1,-1.0,0
39,399.0,9,504.0,1,-1.0,0
44,20179.0,21,163.0,1,-1.0,0
33,5437.0,4,267.0,1,91.0,1
39,307.0,22,182.0,2,-1.0,0
37,2.0,4,220.0,1,-1.0,0
43,705.0,3,80.0,4,-1.0,0
41,1461.0,6,554.0,2,-1.0,0
36,27.0,9,631.0,1,260.0,2
34,127.0,3,117.0,1,-1.0,0
39,116.0,22,554.0,2,-1.0,0
47,1865.0,8,380.0,3,-1.0,0
55,3546.0,18,588.0,1,110.0,2
32,484.0,12,668.0,2,463.0,1
54,0.0,13,618.0,1,-1.0,0
46,219.0,21,729.0,1,-1.0,0
58,1231.0,20,21.0,3,-1.0,0
60,8332.0,16,279.0,1,194.0,7
29,67.0,23,211.0,1,187.0,5
72,763.0,24,384.0,2,-1.0,0
60,4629.0,27,624.0,1,-1.0,0
66,1948.0,28,216.0,1,91.0,4
46,-522.0,27,243.0,3,239.0,13
33,-191.0,9,1290.0,4,-1.0,0
